country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Bermuda,London J. Collins,http://blocgame.com/alliancestats.php?allianceid=1393,115k active personnel,5 ships,Almost Modern,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,BAMF,$6384 million,alliancestats.php?allianceid=1393,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,71772 km 2,http://blocgame.com/stats.php?id=58252,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 60 hours ago,rankings.php?subregion=sub,Inter/pol/,$6359 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,131k active personnel,3 ships,Korean War surplus,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,The High Council,$6427 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16011 km 2,http://blocgame.com/stats.php?id=58889,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,302k active personnel,51 ships,Persian Gulf War surplus,14 factories,Good,last online 2 hours ago,rankings.php?subregion=egy,Inter/pol/,$6253 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,82890 km 2,http://blocgame.com/stats.php?id=58158,,1856 Mbbl,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,53k active personnel,4 ships,Korean War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,BAMF,$6302 million,alliancestats.php?allianceid=1393,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,17949 km 2,http://blocgame.com/stats.php?id=58044,,13311 Mbbl,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,14k active personnel,14 ships,Almost Modern,3 factories,Elite,last online 45 hours ago,rankings.php?subregion=waf,SPQR,$6171 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,23785 km 2,http://blocgame.com/stats.php?id=50172,,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Good,last online 60 hours ago,rankings.php?subregion=sub,Inter/pol/,$6144 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,4 ships,Korean War surplus,3 factories,Elite,last online 92 hours ago,rankings.php?subregion=car,Che Guevara League,$6282 million,alliancestats.php?allianceid=1386,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,5890 km 2,http://blocgame.com/stats.php?id=1,,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,107k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 87 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$6174 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Small,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,,,
Kosan,Whitearcher8,http://blocgame.com/alliancestats.php?allianceid=1595,68k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,The High Council,$6106 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,30761 km 2,http://blocgame.com/stats.php?id=59227,,141 Mbbl,
Tendo,Takehiro,http://blocgame.com/alliancestats.php?allianceid=1382,99k active personnel,7 ships,Korean War surplus,4 factories,Standard,last online 2 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6105 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,19901 km 2,http://blocgame.com/stats.php?id=58802,,296 Mbbl,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,176k active personnel,0 ships,Almost Modern,5 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,Inter/pol/,$5956 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,31119 km 2,http://blocgame.com/stats.php?id=56250,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 50 hours ago,rankings.php?subregion=pac,The High Council,$5949 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10234 km 2,http://blocgame.com/stats.php?id=53369,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,20 ships,Vietnam War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5845 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,210k active personnel,6 ships,Almost Modern,8 factories,Good,last online 60 hours ago,rankings.php?subregion=ara,BAMF,$5838 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42976 km 2,http://blocgame.com/stats.php?id=59564,,2386 Mbbl,
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,35k active personnel,11 ships,Almost Modern,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=saf,Inter/pol/,$5859 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,19606 km 2,http://blocgame.com/stats.php?id=57637,,251 Mbbl,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,337k active personnel,15 ships,Almost Modern,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,Wreckage brothers,$5718 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,188k active personnel,10 ships,Vietnam War surplus,6 factories,Good,last online 4 hours ago,rankings.php?subregion=per,The High Council,$5708 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,4296 Mbbl,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Advanced,14 factories,Standard,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5737 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,4120 Mbbl,5%
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1382,114k active personnel,11 ships,Almost Modern,11 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$5733 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,66776 km 2,http://blocgame.com/stats.php?id=58356,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,161k active personnel,11 ships,Vietnam War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$5736 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,490k active personnel,41 ships,Persian Gulf War surplus,13 factories,Standard,online now,rankings.php?subregion=car,Brotherhood of Nod,$5654 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Large,http://blocgame.com/rankings.php?subregion=car,68489 km 2,http://blocgame.com/stats.php?id=56237,,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,159k active personnel,29 ships,Almost Modern,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$5565 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22185 km 2,http://blocgame.com/stats.php?id=55882,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,44 ships,Almost Modern,10 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5477 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,182 Mbbl,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,114k active personnel,15 ships,Almost Modern,5 factories,Good,online now,rankings.php?subregion=chi,The High Council,$5484 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33586 km 2,http://blocgame.com/stats.php?id=54467,,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,358k active personnel,51 ships,Persian Gulf War surplus,16 factories,Standard,last online 12 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5455 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,,1203 Mbbl,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,0 ships,Vietnam War surplus,3 factories,Undisciplined Rabble,last online 124 hours ago,rankings.php?subregion=pac,Inter/pol/,$5563 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,13955 km 2,http://blocgame.com/stats.php?id=40097,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,126k active personnel,0 ships,Second World War surplus,4 factories,Undisciplined Rabble,last online 13 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5431 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,1702 Mbbl,
Boro,Speedy13,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,12 ships,Second World War surplus,4 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$5502 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,28787 km 2,http://blocgame.com/stats.php?id=59257,,634 Mbbl,5%
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,87k active personnel,8 ships,Vietnam War surplus,3 factories,Standard,last online 114 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5432 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,73 Mbbl,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,online now,rankings.php?subregion=eaf,Brotherhood of Nod,$5460 million,alliancestats.php?allianceid=1580,East Africa,,Somewhat Large,http://blocgame.com/rankings.php?subregion=eaf,11120 km 2,http://blocgame.com/stats.php?id=53099,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,9 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=chi,Inter/pol/,$5430 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,29861 km 2,http://blocgame.com/stats.php?id=59361,,,
Aroucia,Pleeb,http://blocgame.com/alliancestats.php?allianceid=1401,33k active personnel,4 ships,Korean War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=mex,The Federal Colonies,$5430 million,alliancestats.php?allianceid=1401,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32964 km 2,http://blocgame.com/stats.php?id=59585,1 Tons,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1835,126k active personnel,1 ships,Second World War surplus,6 factories,Good,online now,rankings.php?subregion=mes,SPQR,$5371 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,48148 km 2,http://blocgame.com/stats.php?id=59855,,,
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,129k active personnel,1 ships,Vietnam War surplus,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=sub,Inter/pol/,$5366 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,44k active personnel,-1 ships,Korean War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,Kekolutionaries,$5388 million,alliancestats.php?allianceid=1704,Persia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=per,3353 km 2,http://blocgame.com/stats.php?id=54430,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,278k active personnel,51 ships,Advanced,17 factories,Elite,online now,rankings.php?subregion=pac,Non-Aligned Movement,$5186 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,116808 km 2,http://blocgame.com/stats.php?id=54376,,3052 Mbbl,
rarara,redmex16,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 187 hours ago,rankings.php?subregion=mex,Inter/pol/,$5206 million,alliancestats.php?allianceid=1644,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,32516 km 2,http://blocgame.com/stats.php?id=59099,,668 Mbbl,
BerkeVille,VintageTanker,http://blocgame.com/alliancestats.php?allianceid=1568,14k active personnel,3 ships,Second World War surplus,3 factories,Poor,last online 17 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5227 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=saf,37119 km 2,http://blocgame.com/stats.php?id=59187,,,
Shatmapants,Penguin,,32k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,,$5054 million,,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,29884 km 2,http://blocgame.com/stats.php?id=58425,,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,138k active personnel,7 ships,Almost Modern,7 factories,Standard,last online 21 hours ago,rankings.php?subregion=ind,ASEANG,$5100 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Seilomn,Charlie,http://blocgame.com/alliancestats.php?allianceid=1401,105k active personnel,4 ships,Second World War surplus,4 factories,Good,last online 57 hours ago,rankings.php?subregion=gui,The Federal Colonies,$5046 million,alliancestats.php?allianceid=1401,Guinea,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,46490 km 2,http://blocgame.com/stats.php?id=59997,,3344 Mbbl,
Roarspekistan,roar,http://blocgame.com/alliancestats.php?allianceid=1835,3k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 74 hours ago,rankings.php?subregion=gra,SPQR,$5039 million,alliancestats.php?allianceid=1835,Gran Colombia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gra,16254 km 2,http://blocgame.com/stats.php?id=59084,,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,116k active personnel,15 ships,Vietnam War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$4989 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,63 Mbbl,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1835,82k active personnel,7 ships,Second World War surplus,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,SPQR,$4999 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,29250 km 2,http://blocgame.com/stats.php?id=59737,,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,139k active personnel,11 ships,Korean War surplus,14 factories,Standard,online now,rankings.php?subregion=sub,BAMF,$4889 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,78466 km 2,http://blocgame.com/stats.php?id=59516,,645 Mbbl,
Kutlesh,Kutlesh,http://blocgame.com/alliancestats.php?allianceid=1382,2k active personnel,19 ships,Almost Modern,6 factories,Standard,last online 50 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$4920 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,None,http://blocgame.com/rankings.php?subregion=egy,49463 km 2,http://blocgame.com/stats.php?id=54847,,,
Bloodied Stools,cowds,http://blocgame.com/alliancestats.php?allianceid=1595,25k active personnel,4 ships,Vietnam War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=gra,The High Council,$4929 million,alliancestats.php?allianceid=1595,Gran Colombia,,Mediocre,http://blocgame.com/rankings.php?subregion=gra,12984 km 2,http://blocgame.com/stats.php?id=56997,,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,94k active personnel,-1 ships,Korean War surplus,3 factories,Good,online now,rankings.php?subregion=sub,The Triad,$4836 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,8324 km 2,http://blocgame.com/stats.php?id=5261,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,224k active personnel,24 ships,Vietnam War surplus,7 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ama,The High Council,$4816 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,36791 km 2,http://blocgame.com/stats.php?id=58731,,192 Mbbl,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,18 ships,Persian Gulf War surplus,10 factories,Standard,last online 11 hours ago,rankings.php?subregion=ara,Inter/pol/,$4689 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,,2989 Mbbl,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,83k active personnel,6 ships,Almost Modern,3 factories,Elite,online now,rankings.php?subregion=gui,The Federal Colonies,$4727 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,49433 km 2,http://blocgame.com/stats.php?id=59387,,259 Mbbl,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,177k active personnel,20 ships,Almost Modern,7 factories,Good,last online 40 hours ago,rankings.php?subregion=egy,Inter/pol/,$4774 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,3198 Mbbl,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,2 ships,Almost Modern,7 factories,Standard,last online 2 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$4795 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1835,24k active personnel,7 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=chi,SPQR,$4812 million,alliancestats.php?allianceid=1835,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,81413 km 2,http://blocgame.com/stats.php?id=43443,,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,114k active personnel,11 ships,Korean War surplus,3 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$4765 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,25742 km 2,http://blocgame.com/stats.php?id=58135,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,94k active personnel,9 ships,Second World War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,BAMF,$4793 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,41017 km 2,http://blocgame.com/stats.php?id=46668,,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,104k active personnel,5 ships,Korean War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,BAMF,$4539 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,36456 km 2,http://blocgame.com/stats.php?id=40188,,568 Mbbl,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 70 hours ago,rankings.php?subregion=mex,The High Council,$4800 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,20490 km 2,http://blocgame.com/stats.php?id=58997,,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,23 ships,Almost Modern,3 factories,Poor,last online 89 hours ago,rankings.php?subregion=mes,Inter/pol/,$4652 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,4757 km 2,http://blocgame.com/stats.php?id=48611,,2814 Mbbl,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1835,19k active personnel,6 ships,Second World War surplus,5 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,SPQR,$4778 million,alliancestats.php?allianceid=1835,Mesopotamia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,32244 km 2,http://blocgame.com/stats.php?id=59868,,2881 Mbbl,
jesucristo,jesucristo,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,0 ships,Finest of the 19th century,4 factories,Undisciplined Rabble,online now,rankings.php?subregion=ara,Brotherhood of Nod,$4628 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,38963 km 2,http://blocgame.com/stats.php?id=58200,,3602 Mbbl,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,140k active personnel,9 ships,Almost Modern,4 factories,Good,last online 18 hours ago,rankings.php?subregion=gra,BAMF,$4531 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,38560 km 2,http://blocgame.com/stats.php?id=42065,2 Tons,,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,178k active personnel,12 ships,Almost Modern,6 factories,Standard,last online 164 hours ago,rankings.php?subregion=chi,BAMF,$4530 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,,55 Mbbl,5%
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,58k active personnel,5 ships,Korean War surplus,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=per,The High Council,$4623 million,alliancestats.php?allianceid=1595,Persia,,Powerful,http://blocgame.com/rankings.php?subregion=per,22779 km 2,http://blocgame.com/stats.php?id=59415,,4198 Mbbl,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,325k active personnel,25 ships,Almost Modern,11 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$5233 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,89219 km 2,http://blocgame.com/stats.php?id=58004,,4137 Mbbl,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,133k active personnel,8 ships,Korean War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$4592 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,49717 km 2,http://blocgame.com/stats.php?id=59475,,,
Elondoria,tee lyo foo,http://blocgame.com/alliancestats.php?allianceid=1382,206k active personnel,16 ships,Almost Modern,9 factories,Good,last online 18 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$4436 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,32961 km 2,http://blocgame.com/stats.php?id=56049,,10158 Mbbl,10%
Idiocracy,Chillintelligence,http://blocgame.com/alliancestats.php?allianceid=1644,435k active personnel,27 ships,Advanced,14 factories,Good,last online 16 hours ago,rankings.php?subregion=mes,Inter/pol/,$4179 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,121929 km 2,http://blocgame.com/stats.php?id=49383,,3491 Mbbl,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,304k active personnel,58 ships,Advanced,14 factories,Good,online now,rankings.php?subregion=egy,Wreckage brothers,$4461 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,1778 Mbbl,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,47 ships,Advanced,13 factories,Elite,online now,rankings.php?subregion=mes,BAMF,$4367 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,82380 km 2,http://blocgame.com/stats.php?id=39062,,5196 Mbbl,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,1 ships,First World War surplus,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=ama,The High Council,$4529 million,alliancestats.php?allianceid=1595,Amazonia,,Small,http://blocgame.com/rankings.php?subregion=ama,44135 km 2,http://blocgame.com/stats.php?id=59527,,91 Mbbl,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,0 ships,Second World War surplus,4 factories,Poor,last online 4 hours ago,rankings.php?subregion=congo,The High Council,$4301 million,alliancestats.php?allianceid=1595,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,24873 km 2,http://blocgame.com/stats.php?id=59396,,31 Mbbl,
