country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,373k active personnel,52 ships,Advanced,33 factories,Good,online now,rankings.php?subregion=ara,BAMF,$10164 million,alliancestats.php?allianceid=1393,Arabia,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,271570 km 2,http://blocgame.com/stats.php?id=40759,710 Mbbl,
BATHUK,BATHUK,http://blocgame.com/alliancestats.php?allianceid=1580,180k active personnel,10 ships,Vietnam War surplus,8 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$10185 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=per,46971 km 2,http://blocgame.com/stats.php?id=57153,,
WUBstep,WUBstep,http://blocgame.com/alliancestats.php?allianceid=1580,308k active personnel,60 ships,Advanced,12 factories,Good,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$10127 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,11 Tons,http://blocgame.com/rankings.php?subregion=per,125146 km 2,http://blocgame.com/stats.php?id=39023,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,20 ships,Persian Gulf War surplus,11 factories,Standard,online now,rankings.php?subregion=saf,Brotherhood of Zion,$9839 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%
Magical Horses,Tzafety,,246k active personnel,52 ships,Persian Gulf War surplus,12 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$9814 million,,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,82077 km 2,http://blocgame.com/stats.php?id=51070,5215 Mbbl,
SPNR,Stefan Stamenkovic,http://blocgame.com/alliancestats.php?allianceid=1599,179k active personnel,18 ships,Korean War surplus,7 factories,Good,last online 3 hours ago,rankings.php?subregion=sea,Wreckage brothers,$9675 million,alliancestats.php?allianceid=1599,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,29625 km 2,http://blocgame.com/stats.php?id=51722,,5%
CIRD,John Wayne Gasey,http://blocgame.com/alliancestats.php?allianceid=1594,259k active personnel,43 ships,Persian Gulf War surplus,15 factories,Good,last online 92 hours ago,rankings.php?subregion=ara,The Cartel,$9638 million,alliancestats.php?allianceid=1594,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,76487 km 2,http://blocgame.com/stats.php?id=51022,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,214k active personnel,15 ships,Vietnam War surplus,10 factories,Good,last online 9 hours ago,rankings.php?subregion=sea,BAMF,$9596 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,387 Mbbl,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,58 ships,Advanced,25 factories,Elite,last online 6 hours ago,rankings.php?subregion=mes,BAMF,$9495 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,153900 km 2,http://blocgame.com/stats.php?id=53759,722 Mbbl,
Formosa,Chen ya len,http://blocgame.com/alliancestats.php?allianceid=1835,163k active personnel,24 ships,Persian Gulf War surplus,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,SPQR,$9498 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,22608 km 2,http://blocgame.com/stats.php?id=41162,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,113k active personnel,7 ships,Almost Modern,7 factories,Good,last online 5 hours ago,rankings.php?subregion=pac,Inter/pol/,$9527 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,,
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,114k active personnel,16 ships,Almost Modern,4 factories,Good,last online 23 hours ago,rankings.php?subregion=atl,BAMF,$9418 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162,,
America,Superman,http://blocgame.com/alliancestats.php?allianceid=1382,100k active personnel,14 ships,Almost Modern,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=waf,Non-Aligned Movement,$9359 million,alliancestats.php?allianceid=1382,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,21027 km 2,http://blocgame.com/stats.php?id=40167,,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,97k active personnel,11 ships,Almost Modern,3 factories,Good,last online 35 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$9335 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,25607 km 2,http://blocgame.com/stats.php?id=40545,,
Asmern,Barrenja,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,32 ships,Almost Modern,6 factories,Good,last online 136 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$9196 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,23131 km 2,http://blocgame.com/stats.php?id=53700,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,15k active personnel,6 ships,Vietnam War surplus,4 factories,Good,last online 71 hours ago,rankings.php?subregion=ara,EUN,$9333 million,alliancestats.php?allianceid=1810,Arabia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,17293 km 2,http://blocgame.com/stats.php?id=49272,3462 Mbbl,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,239k active personnel,1 ships,Advanced,15 factories,Good,last online 18 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$9282 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,100659 km 2,http://blocgame.com/stats.php?id=40011,208 Mbbl,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,106k active personnel,8 ships,Almost Modern,5 factories,Good,last online 3 hours ago,rankings.php?subregion=saf,BAMF,$9290 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,99k active personnel,13 ships,Almost Modern,10 factories,Elite,last online 37 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$9298 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,112844 km 2,http://blocgame.com/stats.php?id=46870,,
Alanies,Alany,http://blocgame.com/alliancestats.php?allianceid=1644,133k active personnel,19 ships,Persian Gulf War surplus,9 factories,Elite,last online 15 hours ago,rankings.php?subregion=mes,Inter/pol/,$9213 million,alliancestats.php?allianceid=1644,Mesopotamia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,55427 km 2,http://blocgame.com/stats.php?id=54617,,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,145k active personnel,9 ships,Vietnam War surplus,8 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,$9114 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=car,54055 km 2,http://blocgame.com/stats.php?id=56451,166 Mbbl,10%
Communist Union,Appoox,http://blocgame.com/alliancestats.php?allianceid=1393,109k active personnel,10 ships,Vietnam War surplus,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=sub,BAMF,$9100 million,alliancestats.php?allianceid=1393,The Subcontinent,,Powerful,,http://blocgame.com/rankings.php?subregion=sub,10970 km 2,http://blocgame.com/stats.php?id=51081,,
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,271k active personnel,4 ships,Almost Modern,9 factories,Standard,last online 21 hours ago,rankings.php?subregion=ara,BAMF,$9070 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,72008 km 2,http://blocgame.com/stats.php?id=57824,2862 Mbbl,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,90k active personnel,14 ships,Vietnam War surplus,6 factories,Elite,last online 36 hours ago,rankings.php?subregion=waf,BAMF,$9132 million,alliancestats.php?allianceid=1393,West Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,31452 km 2,http://blocgame.com/stats.php?id=57192,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1835,261k active personnel,26 ships,Persian Gulf War surplus,10 factories,Good,online now,rankings.php?subregion=ara,SPQR,$9078 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,64655 km 2,http://blocgame.com/stats.php?id=55911,13511 Mbbl,
OurTown,StarlightGlimmer,http://blocgame.com/alliancestats.php?allianceid=1810,211k active personnel,51 ships,Persian Gulf War surplus,15 factories,Elite,last online 22 hours ago,rankings.php?subregion=per,EUN,$9055 million,alliancestats.php?allianceid=1810,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,67480 km 2,http://blocgame.com/stats.php?id=51681,,
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,215k active personnel,31 ships,Vietnam War surplus,5 factories,Standard,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$8986 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,24912 km 2,http://blocgame.com/stats.php?id=57942,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,338k active personnel,26 ships,Persian Gulf War surplus,15 factories,Standard,online now,rankings.php?subregion=mes,Brotherhood of Zion,$8965 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,125709 km 2,http://blocgame.com/stats.php?id=55379,1421 Mbbl,
Southern Russia,Jiovana,http://blocgame.com/alliancestats.php?allianceid=1580,239k active personnel,37 ships,Persian Gulf War surplus,9 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$8919 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,54817 km 2,http://blocgame.com/stats.php?id=52935,,
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,235k active personnel,0 ships,Persian Gulf War surplus,12 factories,Elite,last online 39 hours ago,rankings.php?subregion=car,The Federal Colonies,$8947 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,60683 km 2,http://blocgame.com/stats.php?id=47179,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,152k active personnel,25 ships,Almost Modern,9 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,The High Council,$8925 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1682,79k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 22 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$8854 million,alliancestats.php?allianceid=1682,Atlas,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,12519 km 2,http://blocgame.com/stats.php?id=56155,,
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,156k active personnel,14 ships,Almost Modern,11 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,The High Council,$8766 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,56634 km 2,http://blocgame.com/stats.php?id=57146,,
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,76k active personnel,28 ships,Persian Gulf War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$8758 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,48188 km 2,http://blocgame.com/stats.php?id=54541,99 Mbbl,
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,47k active personnel,3 ships,Almost Modern,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Wreckage brothers,$8728 million,alliancestats.php?allianceid=1599,East Indies,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,32811 km 2,http://blocgame.com/stats.php?id=52930,357 Mbbl,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,164k active personnel,15 ships,Almost Modern,10 factories,Good,last online 5 hours ago,rankings.php?subregion=pac,The High Council,$8719 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,20%
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,118k active personnel,36 ships,Almost Modern,8 factories,Good,online now,rankings.php?subregion=egy,Inter/pol/,$8696 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,,
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,159k active personnel,3 ships,Almost Modern,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,Inter/pol/,$8525 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,118k active personnel,12 ships,Korean War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$8559 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,21987 km 2,http://blocgame.com/stats.php?id=56500,106 Mbbl,
Somaliya,Al Somali,http://blocgame.com/alliancestats.php?allianceid=1644,175k active personnel,12 ships,Vietnam War surplus,5 factories,Standard,last online 9 hours ago,rankings.php?subregion=ara,Inter/pol/,$8459 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,19755 km 2,http://blocgame.com/stats.php?id=52569,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,286k active personnel,17 ships,Persian Gulf War surplus,12 factories,Standard,online now,rankings.php?subregion=egy,BAMF,$8464 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,,
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,87k active personnel,10 ships,Almost Modern,8 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$8407 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,60164 km 2,http://blocgame.com/stats.php?id=55914,3559 Mbbl,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Standard,last online 1 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$8393 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,42k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$8323 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,35413 km 2,http://blocgame.com/stats.php?id=46288,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,239k active personnel,31 ships,Persian Gulf War surplus,14 factories,Elite,online now,rankings.php?subregion=pac,The Cartel,$8290 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,7 Tons,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,198k active personnel,38 ships,Persian Gulf War surplus,7 factories,Elite,online now,rankings.php?subregion=atl,Non-Aligned Movement,$8217 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=atl,27394 km 2,http://blocgame.com/stats.php?id=49736,,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,114k active personnel,4 ships,Persian Gulf War surplus,9 factories,Standard,last online 11 hours ago,rankings.php?subregion=per,SPQR,$8199 million,alliancestats.php?allianceid=1835,Persia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,37048 km 2,http://blocgame.com/stats.php?id=39021,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,237k active personnel,27 ships,Almost Modern,11 factories,Standard,last online 24 hours ago,rankings.php?subregion=sub,Wreckage brothers,$8067 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=sub,89389 km 2,http://blocgame.com/stats.php?id=54960,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,168k active personnel,38 ships,Almost Modern,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,EUN,$8040 million,alliancestats.php?allianceid=1810,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,46866 km 2,http://blocgame.com/stats.php?id=6730,,
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,97k active personnel,11 ships,Vietnam War surplus,8 factories,Elite,online now,rankings.php?subregion=atl,Inter/pol/,$8008 million,alliancestats.php?allianceid=1644,Atlas,,Powerful,,http://blocgame.com/rankings.php?subregion=atl,38141 km 2,http://blocgame.com/stats.php?id=57323,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,10 ships,Vietnam War surplus,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=eaf,BAMF,$7922 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,8 ships,Almost Modern,3 factories,Good,last online 44 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7921 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 165 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7954 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,,http://blocgame.com/rankings.php?subregion=mes,10961 km 2,http://blocgame.com/stats.php?id=35744,1026 Mbbl,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,46k active personnel,18 ships,Almost Modern,6 factories,Elite,last online 24 hours ago,rankings.php?subregion=waf,SPQR,$7846 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,43648 km 2,http://blocgame.com/stats.php?id=50172,,
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,10 ships,Vietnam War surplus,5 factories,Elite,last online 31 hours ago,rankings.php?subregion=gra,The High Council,$7764 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,19 ships,Vietnam War surplus,6 factories,Good,last online 85 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$7769 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,93k active personnel,13 ships,Almost Modern,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7719 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,20 ships,Almost Modern,9 factories,Good,last online 2 hours ago,rankings.php?subregion=sub,BAMF,$7726 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,57342 km 2,http://blocgame.com/stats.php?id=58035,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,11 ships,Korean War surplus,4 factories,Elite,last online 36 hours ago,rankings.php?subregion=gui,The High Council,$7688 million,alliancestats.php?allianceid=1595,Guinea,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,188k active personnel,15 ships,Vietnam War surplus,9 factories,Standard,last online 8 hours ago,rankings.php?subregion=mes,BAMF,$7635 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,33k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 71 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$7637 million,alliancestats.php?allianceid=1682,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,26119 km 2,http://blocgame.com/stats.php?id=40441,,
Nuremburg,Heinrich,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,22 ships,Almost Modern,5 factories,Undisciplined Rabble,last online 125 hours ago,rankings.php?subregion=chi,The High Council,$7589 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,23708 km 2,http://blocgame.com/stats.php?id=53615,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,39 ships,Almost Modern,13 factories,Elite,last online 16 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7562 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,294k active personnel,25 ships,Persian Gulf War surplus,17 factories,Elite,online now,rankings.php?subregion=ara,Wreckage brothers,$7471 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,4021 Mbbl,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,31 ships,Persian Gulf War surplus,6 factories,Good,last online 73 hours ago,rankings.php?subregion=ara,Inter/pol/,$7516 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,657 Mbbl,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,27k active personnel,9 ships,Vietnam War surplus,7 factories,Elite,online now,rankings.php?subregion=sub,Inter/pol/,$7515 million,alliancestats.php?allianceid=1644,The Subcontinent,Near Depletion,Powerful,,http://blocgame.com/rankings.php?subregion=sub,39503 km 2,http://blocgame.com/stats.php?id=51904,,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,147k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7417 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,40k active personnel,18 ships,Almost Modern,3 factories,Elite,last online 117 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$7403 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,14747 km 2,http://blocgame.com/stats.php?id=50302,,
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Standard,last online 16 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7397 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,19k active personnel,5 ships,Vietnam War surplus,4 factories,Good,last online 40 hours ago,rankings.php?subregion=mes,Inter/pol/,$7382 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,23336 km 2,http://blocgame.com/stats.php?id=58149,14340 Mbbl,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,174k active personnel,2 ships,Vietnam War surplus,4 factories,Elite,last online 26 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$7306 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,17 ships,Korean War surplus,3 factories,Elite,last online 119 hours ago,rankings.php?subregion=mex,BAMF,$7313 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,199k active personnel,20 ships,Persian Gulf War surplus,14 factories,Good,online now,rankings.php?subregion=egy,Wreckage brothers,$7235 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,86428 km 2,http://blocgame.com/stats.php?id=55437,10151 Mbbl,
