country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,96k active personnel,5 ships,Almost Modern,Nice,7 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$7082 million,alliancestats.php?allianceid=1644,Pacific Rim,,Powerful,http://blocgame.com/rankings.php?subregion=pac,50122 km 2,http://blocgame.com/stats.php?id=56250,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,9 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,Inter/pol/,$7080 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,29861 km 2,http://blocgame.com/stats.php?id=59361,622 Mbbl,,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,11 ships,Korean War surplus,Angelic,5 factories,Good,last online 58 hours ago,rankings.php?subregion=per,The High Council,$7070 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,23458 km 2,http://blocgame.com/stats.php?id=59415,,,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,151k active personnel,15 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$7009 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,6k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,online now,rankings.php?subregion=car,Che Guevara League,$7030 million,alliancestats.php?allianceid=1386,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,5890 km 2,http://blocgame.com/stats.php?id=1,110 Mbbl,,
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=1568,78k active personnel,2 ships,Second World War surplus,Angelic,5 factories,Elite,online now,rankings.php?subregion=egy,Brotherhood of Zion,$6900 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,36823 km 2,http://blocgame.com/stats.php?id=54037,12700 Mbbl,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,83k active personnel,3 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 8 hours ago,rankings.php?subregion=mes,The High Council,$6869 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,17287 km 2,http://blocgame.com/stats.php?id=40536,9169 Mbbl,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,111k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 126 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$6803 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,275 Mbbl,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,57k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=gra,EUN,$6653 million,alliancestats.php?allianceid=1810,Gran Colombia,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=gra,32292 km 2,http://blocgame.com/stats.php?id=6730,,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,262k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6627 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50842 km 2,http://blocgame.com/stats.php?id=52679,,,5%
Lorigan,Lorigan,http://blocgame.com/alliancestats.php?allianceid=1595,145k active personnel,10 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 19 hours ago,rankings.php?subregion=ama,The High Council,$6597 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ama,29198 km 2,http://blocgame.com/stats.php?id=59787,518 Mbbl,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,37 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6489 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,29052 km 2,http://blocgame.com/stats.php?id=55882,,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,139k active personnel,11 ships,Vietnam War surplus,Gandhi-like,18 factories,Elite,last online 2 hours ago,rankings.php?subregion=sub,BAMF,$6484 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,85850 km 2,http://blocgame.com/stats.php?id=59516,,,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,62k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=pac,The Eastern Sea,$6490 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,37586 km 2,http://blocgame.com/stats.php?id=59945,,,
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,169k active personnel,1 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=sub,Inter/pol/,$6387 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,2 ships,Almost Modern,Gandhi-like,7 factories,Poor,last online 13 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$6410 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,7 ships,Vietnam War surplus,Normal,6 factories,Poor,last online 22 hours ago,rankings.php?subregion=gra,The High Council,$6351 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1393,13k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,BAMF,$5344 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,36169 km 2,http://blocgame.com/stats.php?id=59855,4501 Mbbl,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,174k active personnel,25 ships,Persian Gulf War surplus,Nice,7 factories,Good,last online 1 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7580 million,alliancestats.php?allianceid=1382,Mesoamerica,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,55956 km 2,http://blocgame.com/stats.php?id=54444,,,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,52k active personnel,11 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 28 hours ago,rankings.php?subregion=pac,The High Council,$6360 million,alliancestats.php?allianceid=1595,Pacific Rim,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=pac,9734 km 2,http://blocgame.com/stats.php?id=53369,,,
East Black Rock,Shiro Shirogane,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,10 ships,First World War surplus,Gandhi-like,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$6357 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,50846 km 2,http://blocgame.com/stats.php?id=60120,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 27 hours ago,rankings.php?subregion=mex,The High Council,$5274 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,17075 km 2,http://blocgame.com/stats.php?id=58997,135 Mbbl,,
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 48 hours ago,rankings.php?subregion=mex,BAMF,$6294 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,16805 km 2,http://blocgame.com/stats.php?id=56856,,,
Ekodebota,tfwqtp2tlgf|;3,http://blocgame.com/alliancestats.php?allianceid=1599,8k active personnel,32 ships,Advanced,Good,3 factories,Undisciplined Rabble,last online 123 hours ago,rankings.php?subregion=atl,Wreckage brothers,$6374 million,alliancestats.php?allianceid=1599,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16617 km 2,http://blocgame.com/stats.php?id=53422,,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,147k active personnel,18 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 17 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6247 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,,
Bruce Man,Bat Wayn,http://blocgame.com/alliancestats.php?allianceid=1393,246k active personnel,6 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 16 hours ago,rankings.php?subregion=ara,BAMF,$6195 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,42976 km 2,http://blocgame.com/stats.php?id=59564,,,
Seilomn,Charlie,http://blocgame.com/alliancestats.php?allianceid=1401,145k active personnel,5 ships,Second World War surplus,Gandhi-like,6 factories,Poor,last online 30 hours ago,rankings.php?subregion=gui,The Federal Colonies,$6198 million,alliancestats.php?allianceid=1401,Guinea,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,46490 km 2,http://blocgame.com/stats.php?id=59997,,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,168k active personnel,18 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$6055 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,4 factories,Good,last online 26 hours ago,rankings.php?subregion=sub,Inter/pol/,$6029 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,146k active personnel,11 ships,Korean War surplus,Good,5 factories,Good,last online 10 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$6005 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48144 km 2,http://blocgame.com/stats.php?id=59454,19600 Mbbl,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,149k active personnel,11 ships,Second World War surplus,Gandhi-like,6 factories,Elite,last online 22 hours ago,rankings.php?subregion=pac,BAMF,$6044 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,343 Mbbl,,5%
Great Grenada,jaggywaggy,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,17 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,Inter/pol/,$5921 million,alliancestats.php?allianceid=1644,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,31047 km 2,http://blocgame.com/stats.php?id=59513,341 Mbbl,,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,126k active personnel,24 ships,Vietnam War surplus,Normal,9 factories,Good,last online 7 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5702 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,61896 km 2,http://blocgame.com/stats.php?id=56451,,,10%
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,440k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,27 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6787 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,138081 km 2,http://blocgame.com/stats.php?id=52422,,21 Tons,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,24 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 28 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5765 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,357k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Good,last online 30 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5754 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 27 hours ago,rankings.php?subregion=sub,Inter/pol/,$5676 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,207k active personnel,12 ships,Vietnam War surplus,Gandhi-like,9 factories,Good,online now,rankings.php?subregion=pac,Inter/pol/,$5667 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,12 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 75 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5713 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23183 km 2,http://blocgame.com/stats.php?id=59737,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,365k active personnel,32 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$5599 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,100286 km 2,http://blocgame.com/stats.php?id=58004,,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,8k active personnel,2 ships,Korean War surplus,Good,5 factories,Elite,last online 25 hours ago,rankings.php?subregion=car,The Slave Trade,$5672 million,alliancestats.php?allianceid=1756,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,29645 km 2,http://blocgame.com/stats.php?id=58992,,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,98k active personnel,6 ships,Almost Modern,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=gui,The Federal Colonies,$5562 million,alliancestats.php?allianceid=1401,Guinea,,Somewhat Large,http://blocgame.com/rankings.php?subregion=gui,53629 km 2,http://blocgame.com/stats.php?id=59387,,,
Rattown,Furfag Commanding,http://blocgame.com/alliancestats.php?allianceid=1393,398k active personnel,54 ships,Advanced,Gandhi-like,15 factories,Standard,online now,rankings.php?subregion=mes,BAMF,$5540 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,88283 km 2,http://blocgame.com/stats.php?id=39062,,21 Tons,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Standard,last online 22 hours ago,rankings.php?subregion=ind,Aseang MMP,$5545 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Almost Modern,Gandhi-like,16 factories,Standard,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5569 million,alliancestats.php?allianceid=1568,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,359k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5508 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,126k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 7 hours ago,rankings.php?subregion=per,Kekolutionaries,$5555 million,alliancestats.php?allianceid=1704,Persia,,Mediocre,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1711 Mbbl,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 24 hours ago,rankings.php?subregion=saf,Inter/pol/,$5520 million,alliancestats.php?allianceid=1644,Southern Africa,,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,250k active personnel,8 ships,Almost Modern,Pariah,18 factories,Good,online now,rankings.php?subregion=chi,BAMF,$5437 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,108581 km 2,http://blocgame.com/stats.php?id=58336,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 15 hours ago,rankings.php?subregion=per,The High Council,$5394 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,134k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 5 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5423 million,alliancestats.php?allianceid=1580,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,36094 km 2,http://blocgame.com/stats.php?id=59108,7490 Mbbl,,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1595,218k active personnel,11 ships,Almost Modern,Questionable,11 factories,Standard,last online 1 hours ago,rankings.php?subregion=ind,The High Council,$5342 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5334 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,106k active personnel,15 ships,Almost Modern,Good,5 factories,Elite,last online 7 hours ago,rankings.php?subregion=chi,The High Council,$5323 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,33727 km 2,http://blocgame.com/stats.php?id=54467,,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,5 ships,Korean War surplus,Normal,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,BAMF,$5330 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 12 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5297 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,27k active personnel,13 ships,Korean War surplus,Nice,4 factories,Elite,last online 104 hours ago,rankings.php?subregion=gui,The High Council,$5329 million,alliancestats.php?allianceid=1595,Guinea,Depleted,Large,http://blocgame.com/rankings.php?subregion=gui,31418 km 2,http://blocgame.com/stats.php?id=59107,,,
Masterton East,Natedogg,http://blocgame.com/alliancestats.php?allianceid=1644,41k active personnel,16 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 29 hours ago,rankings.php?subregion=pac,Inter/pol/,$5312 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,19047 km 2,http://blocgame.com/stats.php?id=58225,,,
new aussie land,benj,,4k active personnel,3 ships,Korean War surplus,Questionable,3 factories,Poor,last online 164 hours ago,rankings.php?subregion=car,,$5317 million,,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,5173 km 2,http://blocgame.com/stats.php?id=52750,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,421k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Good,last online 5 hours ago,rankings.php?subregion=egy,Inter/pol/,$5183 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,18 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 156 hours ago,rankings.php?subregion=chi,BAMF,$5232 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,20485 km 2,http://blocgame.com/stats.php?id=58264,,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,2k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=sub,The Triad,$5201 million,alliancestats.php?allianceid=1875,The Subcontinent,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,6993 km 2,http://blocgame.com/stats.php?id=5261,,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,12 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=per,The High Council,$5130 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,5718 Mbbl,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$5073 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,51 ships,Almost Modern,Gandhi-like,11 factories,Elite,last online 13 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5022 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 88 hours ago,rankings.php?subregion=pac,SPQR,$4237 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,7495 km 2,http://blocgame.com/stats.php?id=59051,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,241k active personnel,23 ships,Vietnam War surplus,Gandhi-like,8 factories,Poor,last online 3 hours ago,rankings.php?subregion=ama,The High Council,$5024 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,129k active personnel,9 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$5051 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,3717 Mbbl,,
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,6k active personnel,12 ships,Almost Modern,Good,3 factories,Poor,last online 33 hours ago,rankings.php?subregion=chi,BAMF,$5003 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16738 km 2,http://blocgame.com/stats.php?id=51057,,,
New-Zimbabwe,Robert Cupabe,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 124 hours ago,rankings.php?subregion=eaf,BAMF,$4980 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,38712 km 2,http://blocgame.com/stats.php?id=60059,1263 Mbbl,,
