country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,65k active personnel,12 ships,Vietnam War surplus,7 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$8069 million,alliancestats.php?allianceid=1568,Pacific Rim,Plentiful,Large,http://blocgame.com/rankings.php?subregion=pac,38315 km 2,http://blocgame.com/stats.php?id=48846,,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,59k active personnel,6 ships,Vietnam War surplus,6 factories,Standard,last online 7 hours ago,rankings.php?subregion=mes,Inter/pol/,$8023 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,23336 km 2,http://blocgame.com/stats.php?id=58149,,14068 Mbbl,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,119k active personnel,16 ships,Vietnam War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=car,Wreckage brothers,$7822 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,28842 km 2,http://blocgame.com/stats.php?id=57376,,,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,3k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 169 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7917 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,8954 km 2,http://blocgame.com/stats.php?id=35744,,415 Mbbl,
Translandia,5Six,http://blocgame.com/alliancestats.php?allianceid=1568,171k active personnel,1 ships,Advanced,14 factories,Standard,last online 18 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7822 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,107766 km 2,http://blocgame.com/stats.php?id=46112,,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1599,93k active personnel,13 ships,Almost Modern,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,Wreckage brothers,$7621 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,308k active personnel,32 ships,Persian Gulf War surplus,17 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7631 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,,3188 Mbbl,
Arborea,Arbus,http://blocgame.com/alliancestats.php?allianceid=1580,109k active personnel,1 ships,Vietnam War surplus,5 factories,Good,last online 22 hours ago,rankings.php?subregion=waf,Brotherhood of Nod,$7643 million,alliancestats.php?allianceid=1580,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,22999 km 2,http://blocgame.com/stats.php?id=57767,,,
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,210k active personnel,41 ships,Almost Modern,10 factories,Good,online now,rankings.php?subregion=ara,Inter/pol/,$7463 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,42155 km 2,http://blocgame.com/stats.php?id=55118,,,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,131k active personnel,41 ships,Almost Modern,13 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Wreckage brothers,$7611 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,83662 km 2,http://blocgame.com/stats.php?id=53566,1 Tons,,
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1382,128k active personnel,13 ships,Vietnam War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=con,Non-Aligned Movement,$7529 million,alliancestats.php?allianceid=1382,Southern Cone,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=con,31979 km 2,http://blocgame.com/stats.php?id=54520,,,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1599,175k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 21 hours ago,rankings.php?subregion=ind,Wreckage brothers,$7387 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,,
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,7 ships,Almost Modern,7 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$7466 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215,,,
Jumbonesia,Napalm Caesar,http://blocgame.com/alliancestats.php?allianceid=1595,161k active personnel,9 ships,Korean War surplus,5 factories,Good,last online 26 hours ago,rankings.php?subregion=pac,The High Council,$7436 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,24201 km 2,http://blocgame.com/stats.php?id=58350,,,
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,154k active personnel,16 ships,Vietnam War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7388 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,34536 km 2,http://blocgame.com/stats.php?id=59076,1 Tons,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,19k active personnel,14 ships,Almost Modern,4 factories,Standard,last online 1 hours ago,rankings.php?subregion=waf,SPQR,$6208 million,alliancestats.php?allianceid=1835,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,28829 km 2,http://blocgame.com/stats.php?id=50172,,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,127k active personnel,13 ships,Persian Gulf War surplus,7 factories,Standard,last online 42 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$7194 million,alliancestats.php?allianceid=1382,Mesoamerica,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,,
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,150k active personnel,19 ships,Second World War surplus,5 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,BAMF,$7374 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952,,232 Mbbl,
Lagoense,Marechal Fabra,http://blocgame.com/alliancestats.php?allianceid=1599,178k active personnel,12 ships,Korean War surplus,5 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Wreckage brothers,$7311 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27776 km 2,http://blocgame.com/stats.php?id=57361,,262 Mbbl,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,255k active personnel,14 ships,Persian Gulf War surplus,6 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$7279 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,,,
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=1393,115k active personnel,20 ships,Vietnam War surplus,5 factories,Good,last online 3 hours ago,rankings.php?subregion=con,BAMF,$7316 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,30981 km 2,http://blocgame.com/stats.php?id=58784,,488 Mbbl,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,4 ships,Vietnam War surplus,2 factories,Elite,online now,rankings.php?subregion=chi,The High Council,$7336 million,alliancestats.php?allianceid=1595,China,,Large,http://blocgame.com/rankings.php?subregion=chi,1970 km 2,http://blocgame.com/stats.php?id=50054,,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,219k active personnel,4 ships,Advanced,8 factories,Good,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7205 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,50 Tons,,
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=1599,259k active personnel,29 ships,Persian Gulf War surplus,15 factories,Good,last online 3 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7229 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,86728 km 2,http://blocgame.com/stats.php?id=55437,,8551 Mbbl,
Latveria,Doom,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,7 ships,Korean War surplus,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,The High Council,$7108 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,28957 km 2,http://blocgame.com/stats.php?id=57009,,7912 Mbbl,
Yugoslothia,Yugoslothia,http://blocgame.com/alliancestats.php?allianceid=1599,99k active personnel,9 ships,Almost Modern,6 factories,Elite,last online 19 hours ago,rankings.php?subregion=egy,Wreckage brothers,$7106 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,27107 km 2,http://blocgame.com/stats.php?id=55968,,,
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,61k active personnel,17 ships,Almost Modern,5 factories,Good,last online 53 hours ago,rankings.php?subregion=gra,The Federal Colonies,$7061 million,alliancestats.php?allianceid=1401,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,33804 km 2,http://blocgame.com/stats.php?id=57257,,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,25k active personnel,0 ships,Vietnam War surplus,4 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=pac,Inter/pol/,$5847 million,alliancestats.php?allianceid=1644,Pacific Rim,,Large,http://blocgame.com/rankings.php?subregion=pac,16915 km 2,http://blocgame.com/stats.php?id=40097,,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,249k active personnel,47 ships,Persian Gulf War surplus,9 factories,Good,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6980 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50846 km 2,http://blocgame.com/stats.php?id=52679,,,5%
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,230k active personnel,44 ships,Vietnam War surplus,4 factories,Standard,last online 2 hours ago,rankings.php?subregion=mes,Inter/pol/,$6944 million,alliancestats.php?allianceid=1644,Mesopotamia,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,39603 km 2,http://blocgame.com/stats.php?id=58303,,,
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,198k active personnel,4 ships,Persian Gulf War surplus,7 factories,Elite,last online 13 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6852 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,62234 km 2,http://blocgame.com/stats.php?id=44960,,,
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,11 ships,Vietnam War surplus,4 factories,Good,last online 25 hours ago,rankings.php?subregion=atl,The High Council,$6768 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,13258 km 2,http://blocgame.com/stats.php?id=42019,,11908 Mbbl,5%
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,68k active personnel,4 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Che Guevara League,$6764 million,alliancestats.php?allianceid=1386,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,7429 km 2,http://blocgame.com/stats.php?id=1,,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,137k active personnel,0 ships,Almost Modern,6 factories,Poor,last online 27 hours ago,rankings.php?subregion=per,The Federal Colonies,$6704 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,58k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6755 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,13750 km 2,http://blocgame.com/stats.php?id=53099,,,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,81k active personnel,0 ships,Almost Modern,8 factories,Elite,last online 17 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$6694 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,67459 km 2,http://blocgame.com/stats.php?id=51877,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,11 ships,Almost Modern,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,The High Council,$6680 million,alliancestats.php?allianceid=1595,China,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,0 ships,Vietnam War surplus,6 factories,Poor,last online 16 hours ago,rankings.php?subregion=gra,The High Council,$6652 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,258 Mbbl,
fuckiestan,death2chamelion,http://blocgame.com/alliancestats.php?allianceid=1580,109k active personnel,9 ships,Korean War surplus,5 factories,Good,last online 1 hours ago,rankings.php?subregion=atl,Brotherhood of Nod,$6624 million,alliancestats.php?allianceid=1580,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,22085 km 2,http://blocgame.com/stats.php?id=58862,,,
Persia_Iran,Txheat512,http://blocgame.com/alliancestats.php?allianceid=1835,99k active personnel,11 ships,Almost Modern,4 factories,Elite,online now,rankings.php?subregion=per,SPQR,$6622 million,alliancestats.php?allianceid=1835,Persia,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,19856 km 2,http://blocgame.com/stats.php?id=57306,,,
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,113k active personnel,41 ships,Almost Modern,6 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,The High Council,$6597 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923,,,
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1644,198k active personnel,31 ships,Persian Gulf War surplus,11 factories,Good,online now,rankings.php?subregion=atl,Inter/pol/,$7956 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,54377 km 2,http://blocgame.com/stats.php?id=54142,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=sub,Inter/pol/,$6445 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
The Dank Side,Dolan Dank,http://blocgame.com/alliancestats.php?allianceid=1568,110k active personnel,8 ships,Korean War surplus,4 factories,Elite,last online 142 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$6405 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,28973 km 2,http://blocgame.com/stats.php?id=59019,,3252 Mbbl,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=sub,Inter/pol/,$6316 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Good Jobs,Mongoloid Manager,http://blocgame.com/alliancestats.php?allianceid=1568,219k active personnel,8 ships,Almost Modern,8 factories,Elite,online now,rankings.php?subregion=sea,Brotherhood of Zion,$6337 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,37481 km 2,http://blocgame.com/stats.php?id=57865,,108 Mbbl,
Fadjistan,Einar Wojak,http://blocgame.com/alliancestats.php?allianceid=1599,53k active personnel,8 ships,Almost Modern,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,Wreckage brothers,$6347 million,alliancestats.php?allianceid=1599,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,13077 km 2,http://blocgame.com/stats.php?id=55614,,2772 Mbbl,
Vladimiria,AceAxos,http://blocgame.com/alliancestats.php?allianceid=1568,139k active personnel,8 ships,Korean War surplus,5 factories,Standard,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6241 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=saf,31178 km 2,http://blocgame.com/stats.php?id=59150,,,
Burlmenia,Nathan Barlow,http://blocgame.com/alliancestats.php?allianceid=1382,131k active personnel,16 ships,Vietnam War surplus,6 factories,Standard,last online 18 hours ago,rankings.php?subregion=ama,Non-Aligned Movement,$6156 million,alliancestats.php?allianceid=1382,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,27086 km 2,http://blocgame.com/stats.php?id=57957,,246 Mbbl,
Imaginary Land,Chet Manly,http://blocgame.com/alliancestats.php?allianceid=1595,117k active personnel,8 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$6148 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23885 km 2,http://blocgame.com/stats.php?id=58961,,304 Mbbl,
Savarnia,Kxxvc,http://blocgame.com/alliancestats.php?allianceid=1644,157k active personnel,26 ships,Persian Gulf War surplus,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Inter/pol/,$7192 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,81929 km 2,http://blocgame.com/stats.php?id=57059,,,
Junoma,VicReyes,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,8 ships,Korean War surplus,3 factories,Elite,last online 17 hours ago,rankings.php?subregion=con,Brotherhood of Zion,$6124 million,alliancestats.php?allianceid=1568,Southern Cone,Untapped,Large,http://blocgame.com/rankings.php?subregion=con,32435 km 2,http://blocgame.com/stats.php?id=40349,,450 Mbbl,
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,15 ships,Second World War surplus,6 factories,Good,last online 36 hours ago,rankings.php?subregion=chi,BAMF,$6092 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31644 km 2,http://blocgame.com/stats.php?id=58264,,,
The Silver Hand,Morladim,http://blocgame.com/alliancestats.php?allianceid=1595,115k active personnel,7 ships,Vietnam War surplus,9 factories,Good,last online 25 hours ago,rankings.php?subregion=pac,The High Council,$6105 million,alliancestats.php?allianceid=1595,Pacific Rim,,Large,http://blocgame.com/rankings.php?subregion=pac,44319 km 2,http://blocgame.com/stats.php?id=56161,,,
Zion,Zionist,http://blocgame.com/alliancestats.php?allianceid=1393,140k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,BAMF,$6025 million,alliancestats.php?allianceid=1393,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,58173 km 2,http://blocgame.com/stats.php?id=41496,,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,391k active personnel,41 ships,Persian Gulf War surplus,12 factories,Standard,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5990 million,alliancestats.php?allianceid=1580,Caribbean,,Powerful,http://blocgame.com/rankings.php?subregion=car,61396 km 2,http://blocgame.com/stats.php?id=56237,,,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,190k active personnel,0 ships,Almost Modern,5 factories,Standard,last online 44 hours ago,rankings.php?subregion=pac,Inter/pol/,$5962 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,28590 km 2,http://blocgame.com/stats.php?id=56250,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,264k active personnel,51 ships,Persian Gulf War surplus,13 factories,Good,online now,rankings.php?subregion=egy,Inter/pol/,$5934 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,74722 km 2,http://blocgame.com/stats.php?id=58158,,1797 Mbbl,
Pegasus,hoy18883,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,6 ships,Korean War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5945 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,7317 km 2,http://blocgame.com/stats.php?id=57829,,6036 Mbbl,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,17 ships,Korean War surplus,5 factories,Good,last online 18 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5875 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,
Soviet Greece,Ares Velouchiotis,http://blocgame.com/alliancestats.php?allianceid=1595,49k active personnel,5 ships,Second World War surplus,6 factories,Elite,online now,rankings.php?subregion=sea,The High Council,$5936 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=sea,27527 km 2,http://blocgame.com/stats.php?id=59170,,,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1599,342k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 21 hours ago,rankings.php?subregion=per,Wreckage brothers,$5823 million,alliancestats.php?allianceid=1599,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=1595,139k active personnel,3 ships,Korean War surplus,5 factories,Good,last online 60 hours ago,rankings.php?subregion=sea,The High Council,$5877 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,16172 km 2,http://blocgame.com/stats.php?id=58889,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,188k active personnel,10 ships,Vietnam War surplus,6 factories,Good,last online 2 hours ago,rankings.php?subregion=per,The High Council,$5775 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,4562 Mbbl,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,60k active personnel,12 ships,Vietnam War surplus,3 factories,Elite,last online 26 hours ago,rankings.php?subregion=pac,The High Council,$5762 million,alliancestats.php?allianceid=1595,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10234 km 2,http://blocgame.com/stats.php?id=53369,,,
Banglakok,Maotin,http://blocgame.com/alliancestats.php?allianceid=1393,35k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$5466 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ara,18049 km 2,http://blocgame.com/stats.php?id=58044,,10336 Mbbl,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,104k active personnel,5 ships,Korean War surplus,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=congo,The High Council,$5700 million,alliancestats.php?allianceid=1595,Congo,Plentiful,Large,http://blocgame.com/rankings.php?subregion=congo,47381 km 2,http://blocgame.com/stats.php?id=59396,,402 Mbbl,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,33k active personnel,36 ships,Almost Modern,10 factories,Elite,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5648 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,252 Mbbl,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,137k active personnel,5 ships,Vietnam War surplus,6 factories,Good,last online 57 hours ago,rankings.php?subregion=mes,The High Council,$5701 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,22252 km 2,http://blocgame.com/stats.php?id=40536,,,
Lyon,Corpsegrinder,http://blocgame.com/alliancestats.php?allianceid=1568,101k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 21 hours ago,rankings.php?subregion=gra,Brotherhood of Zion,$5637 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Small,http://blocgame.com/rankings.php?subregion=gra,18884 km 2,http://blocgame.com/stats.php?id=57382,,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,362k active personnel,35 ships,Persian Gulf War surplus,16 factories,Poor,last online 4 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5564 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,,1693 Mbbl,
Redosia,Comrade-General Mbeke,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,6 ships,Vietnam War surplus,3 factories,Good,last online 135 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$5638 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,15208 km 2,http://blocgame.com/stats.php?id=58872,,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,319k active personnel,20 ships,Persian Gulf War surplus,14 factories,Good,last online 75 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5590 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
