country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Kalathana,mdmie,http://blocgame.com/alliancestats.php?allianceid=1899,105k active personnel,5 ships,Second World War surplus,3 factories,Good,last online 17 hours ago,rankings.php?subregion=ind,ASEANG,$1628 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60514,,,
Giant Mechs,OiledDNA,http://blocgame.com/alliancestats.php?allianceid=1418,46k active personnel,0 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=pac,Asian Alliance,$1665 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,22984 km 2,http://blocgame.com/stats.php?id=60735,,,
.Cows.,Cow_Master,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 201 hours ago,rankings.php?subregion=ara,Inter/pol/,$1537 million,alliancestats.php?allianceid=1644,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60068,,,
Malayo,Syafiq_mohd,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1645 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,24035 km 2,http://blocgame.com/stats.php?id=60631,,,
kasturi,mt.lekiu,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 16 hours ago,rankings.php?subregion=ind,ASEANG,$1662 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16439 km 2,http://blocgame.com/stats.php?id=60887,,,
RiveraZ,Tuan Muda RayyaN,http://blocgame.com/alliancestats.php?allianceid=1899,16k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 39 hours ago,rankings.php?subregion=ind,ASEANG,$1657 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20200 km 2,http://blocgame.com/stats.php?id=60849,318 Mbbl,,
Seychelles,Belanger_Chris,,2k active personnel,31 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 133 hours ago,rankings.php?subregion=mes,,$1445 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,6829 km 2,http://blocgame.com/stats.php?id=52110,,,
NONG\\\'S,emjayking,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 122 hours ago,rankings.php?subregion=ama,The High Council,$1603 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,19800 km 2,http://blocgame.com/stats.php?id=60232,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 196 hours ago,rankings.php?subregion=ara,The High Council,$1416 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,,
kodiang,tester2,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=pac,ASEANG,$1574 million,alliancestats.php?allianceid=1899,Pacific Rim,,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,25941 km 2,http://blocgame.com/stats.php?id=60531,555 Mbbl,,
PasirDuaButir,Col. von Strauffenberg,http://blocgame.com/alliancestats.php?allianceid=1899,59k active personnel,1 ships,First World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=ind,ASEANG,$1586 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60754,,,1 Tons
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,76k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=per,The Eastern Sea,$1474 million,alliancestats.php?allianceid=1952,Persia,,Large,http://blocgame.com/rankings.php?subregion=per,11630 km 2,http://blocgame.com/stats.php?id=59804,6945 Mbbl,,
FreeEastAfrica,Blanqui,http://blocgame.com/alliancestats.php?allianceid=1932,63k active personnel,4 ships,Second World War surplus,2 factories,Good,last online 24 hours ago,rankings.php?subregion=eaf,African Socialism,$1568 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,23258 km 2,http://blocgame.com/stats.php?id=60412,,,
Mortar Head,Caffan,http://blocgame.com/alliancestats.php?allianceid=1899,31k active personnel,0 ships,First World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=pac,ASEANG,$1597 million,alliancestats.php?allianceid=1899,Pacific Rim,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=pac,16335 km 2,http://blocgame.com/stats.php?id=60583,,,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,170k active personnel,5 ships,Second World War surplus,7 factories,Poor,online now,rankings.php?subregion=ind,ASEANG,$1298 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,33995 km 2,http://blocgame.com/stats.php?id=60711,401 Mbbl,,
Cammarania,thealbiok,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 115 hours ago,rankings.php?subregion=gra,The High Council,$1604 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,24620 km 2,http://blocgame.com/stats.php?id=60286,,,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,0 ships,First World War surplus,2 factories,Good,last online 40 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1385 million,alliancestats.php?allianceid=1580,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,201k active personnel,11 ships,Vietnam War surplus,7 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,ASEANG,$1322 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44813 km 2,http://blocgame.com/stats.php?id=60787,366 Mbbl,10%,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,50k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=mex,The High Council,$1548 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,26043 km 2,http://blocgame.com/stats.php?id=50309,,,
Bubbistan,Tiny Bubbles,http://blocgame.com/alliancestats.php?allianceid=1924,51k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=mes,The Axis Of Evil,$1490 million,alliancestats.php?allianceid=1924,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,15513 km 2,http://blocgame.com/stats.php?id=60301,,,
Suntat,lordhackers,http://blocgame.com/alliancestats.php?allianceid=1418,41k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,Asian Alliance,$2216 million,alliancestats.php?allianceid=1418,Indochina,,Small,http://blocgame.com/rankings.php?subregion=sea,14186 km 2,http://blocgame.com/stats.php?id=60546,94 Mbbl,,
Chinvanie,Lau Wang Chun,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=sea,The Eastern Sea,$1565 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,11231 km 2,http://blocgame.com/stats.php?id=60732,,,
Jambongan,Jambongan,http://blocgame.com/alliancestats.php?allianceid=1899,65k active personnel,0 ships,First World War surplus,3 factories,Poor,last online 17 hours ago,rankings.php?subregion=ind,ASEANG,$1515 million,alliancestats.php?allianceid=1899,East Indies,,Small,http://blocgame.com/rankings.php?subregion=ind,23073 km 2,http://blocgame.com/stats.php?id=60807,,,
Pulau,Gobby,http://blocgame.com/alliancestats.php?allianceid=1899,78k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 12 hours ago,rankings.php?subregion=pac,ASEANG,$1441 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,29201 km 2,http://blocgame.com/stats.php?id=60474,,,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ara,The High Council,$1344 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,1069 Mbbl,,
Fliyt-Plann,See-Ay Yeeh,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=gui,Wreckage brothers,$1565 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Large,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=60953,920 Mbbl,,
Ichigo,Armin,,31k active personnel,0 ships,Korean War surplus,2 factories,Standard,last online 142 hours ago,rankings.php?subregion=mes,,$1544 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,19271 km 2,http://blocgame.com/stats.php?id=59857,6221 Mbbl,,
Perdition,Doctor,http://blocgame.com/alliancestats.php?allianceid=1418,119k active personnel,0 ships,Second World War surplus,3 factories,Standard,online now,rankings.php?subregion=pac,Asian Alliance,$1347 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,37589 km 2,http://blocgame.com/stats.php?id=61115,,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$1526 million,alliancestats.php?allianceid=1568,Caribbean,,Somewhat Large,http://blocgame.com/rankings.php?subregion=car,32428 km 2,http://blocgame.com/stats.php?id=61059,,,
Clarentinia,CCBubbaCC,http://blocgame.com/alliancestats.php?allianceid=1595,15k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 20 hours ago,rankings.php?subregion=car,The High Council,$1473 million,alliancestats.php?allianceid=1595,Caribbean,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=car,23903 km 2,http://blocgame.com/stats.php?id=60757,898 Mbbl,,
RawMaterials,CBebbs01,,12k active personnel,0 ships,First World War surplus,None,Standard,last online 178 hours ago,rankings.php?subregion=pac,,$1434 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13614 km 2,http://blocgame.com/stats.php?id=60723,,,
hollywoodundead,batmanthing2222,http://blocgame.com/alliancestats.php?allianceid=1850,4k active personnel,0 ships,First World War surplus,None,Elite,last online 29 hours ago,rankings.php?subregion=ara,FFPAW,$1306 million,alliancestats.php?allianceid=1850,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=59629,,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1302 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1309 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=1899,73k active personnel,2 ships,First World War surplus,3 factories,Good,last online 62 hours ago,rankings.php?subregion=pac,ASEANG,$1468 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19976 km 2,http://blocgame.com/stats.php?id=60570,,,
Marongwangsa,Dato Sri lat,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,2 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 18 hours ago,rankings.php?subregion=pac,ASEANG,$1473 million,alliancestats.php?allianceid=1899,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,16426 km 2,http://blocgame.com/stats.php?id=60588,174 Mbbl,,
Huangdi,Xian W�ng,,79k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,,$1413 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,11268 km 2,http://blocgame.com/stats.php?id=59776,148 Mbbl,,
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,20k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=ind,Walawalawala,$1493 million,alliancestats.php?allianceid=1923,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,111 Mbbl,,
Gora,Gora,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,0 ships,Korean War surplus,2 factories,Undisciplined Rabble,last online 85 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$1304 million,alliancestats.php?allianceid=1580,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,2291 km 2,http://blocgame.com/stats.php?id=54886,,,
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1835,10k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 27 hours ago,rankings.php?subregion=mex,SPQR,$1479 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,13613 km 2,http://blocgame.com/stats.php?id=60165,,,
Infebiousness,infebious,http://blocgame.com/alliancestats.php?allianceid=1906,99k active personnel,4 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,UIN,$1613 million,alliancestats.php?allianceid=1906,Southern Africa,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=saf,44015 km 2,http://blocgame.com/stats.php?id=40302,312 Mbbl,,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,21k active personnel,1 ships,Second World War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=chi,BAMF,$1867 million,alliancestats.php?allianceid=1393,China,,Large,http://blocgame.com/rankings.php?subregion=chi,43759 km 2,http://blocgame.com/stats.php?id=60847,,,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 36 hours ago,rankings.php?subregion=waf,United Alliance,$1298 million,alliancestats.php?allianceid=1857,West Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,730 Mbbl,,
malays only,amril3036,http://blocgame.com/alliancestats.php?allianceid=1899,38k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 8 hours ago,rankings.php?subregion=sea,ASEANG,$1446 million,alliancestats.php?allianceid=1899,Indochina,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=sea,18739 km 2,http://blocgame.com/stats.php?id=60591,444 Mbbl,,
Maicopia,Maycee,http://blocgame.com/alliancestats.php?allianceid=1875,39k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 34 hours ago,rankings.php?subregion=pac,The Triad,$1329 million,alliancestats.php?allianceid=1875,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,7646 km 2,http://blocgame.com/stats.php?id=60299,,,
Smoking Bandit,RENTAKA,http://blocgame.com/alliancestats.php?allianceid=1899,68k active personnel,3 ships,Second World War surplus,4 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$1416 million,alliancestats.php?allianceid=1899,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,38109 km 2,http://blocgame.com/stats.php?id=60611,,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,21k active personnel,1 ships,First World War surplus,2 factories,Poor,last online 13 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1454 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60668,,,
Novi Sad,Serbian Gamer,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=egy,BAMF,$1466 million,alliancestats.php?allianceid=1393,Egypt,,Mediocre,http://blocgame.com/rankings.php?subregion=egy,19545 km 2,http://blocgame.com/stats.php?id=60752,,,
Golan,Golan,http://blocgame.com/alliancestats.php?allianceid=1418,41k active personnel,3 ships,Second World War surplus,3 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,Asian Alliance,$1443 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=pac,27398 km 2,http://blocgame.com/stats.php?id=60379,,,
Halab,Maalik,http://blocgame.com/alliancestats.php?allianceid=1568,16k active personnel,1 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Zion,$1457 million,alliancestats.php?allianceid=1568,Mesopotamia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mes,26412 km 2,http://blocgame.com/stats.php?id=56839,11862 Mbbl,,
Kukulala,Unkel,http://blocgame.com/alliancestats.php?allianceid=1595,2k active personnel,0 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=sea,The High Council,$1664 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=sea,31863 km 2,http://blocgame.com/stats.php?id=60796,446 Mbbl,,
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,81k active personnel,5 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1307 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ind,20300 km 2,http://blocgame.com/stats.php?id=60448,,,
Bango,MrTangoMango,http://blocgame.com/alliancestats.php?allianceid=1568,59k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 105 hours ago,rankings.php?subregion=sea,Brotherhood of Zion,$1343 million,alliancestats.php?allianceid=1568,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,35544 km 2,http://blocgame.com/stats.php?id=59337,,,
malapetaka,bolawei9,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=ind,,$1425 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13210 km 2,http://blocgame.com/stats.php?id=60813,140 Mbbl,,
Sharkonia,sharkman15,,4k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 156 hours ago,rankings.php?subregion=car,,$1210 million,,Caribbean,Untapped,Small,http://blocgame.com/rankings.php?subregion=car,13468 km 2,http://blocgame.com/stats.php?id=58634,182 Mbbl,,
golokkk,madafakahh,http://blocgame.com/alliancestats.php?allianceid=1595,21k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=ara,The High Council,$1361 million,alliancestats.php?allianceid=1595,Arabia,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,24000 km 2,http://blocgame.com/stats.php?id=60798,,,
Hajoki,Makao,,6k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 65 hours ago,rankings.php?subregion=atl,,$1420 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 25 hours ago,rankings.php?subregion=sea,,$1173 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,,
Kesatuan lipan,Lipantidur,http://blocgame.com/alliancestats.php?allianceid=1899,45k active personnel,0 ships,First World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1369 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,19869 km 2,http://blocgame.com/stats.php?id=60459,279 Mbbl,,
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,36k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1331 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,,
RUUM,RAYMONDSKY,http://blocgame.com/alliancestats.php?allianceid=1899,75k active personnel,1 ships,First World War surplus,2 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,ASEANG,$1336 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,23230 km 2,http://blocgame.com/stats.php?id=60543,316 Mbbl,,
Lahanation,Sahanation,http://blocgame.com/alliancestats.php?allianceid=1952,4k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ind,The Eastern Sea,$1337 million,alliancestats.php?allianceid=1952,East Indies,Depleted,Small,http://blocgame.com/rankings.php?subregion=ind,15850 km 2,http://blocgame.com/stats.php?id=60391,,,
Johore,Izuddin,,4k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 90 hours ago,rankings.php?subregion=sea,,$1368 million,,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,15851 km 2,http://blocgame.com/stats.php?id=60455,,,
ToGlory,Bagelbeater,,31k active personnel,0 ships,First World War surplus,None,Good,last online 143 hours ago,rankings.php?subregion=pac,,$1328 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,11153 km 2,http://blocgame.com/stats.php?id=60404,,,
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 218 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1167 million,alliancestats.php?allianceid=1568,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9566 km 2,http://blocgame.com/stats.php?id=55903,,,
Heraclea,Dionysus,,8k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=mes,,$1331 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,2535 km 2,http://blocgame.com/stats.php?id=50490,,,
Ketereh,Kaduk_Durhaka,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$1367 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60606,108 Mbbl,,
San-t�iao,Ching Shih,http://blocgame.com/alliancestats.php?allianceid=1418,104k active personnel,14 ships,Second World War surplus,5 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,Asian Alliance,$1318 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,68704 km 2,http://blocgame.com/stats.php?id=60079,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,61k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,The High Council,$1294 million,alliancestats.php?allianceid=1595,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,32344 km 2,http://blocgame.com/stats.php?id=60950,,,
KINGDOMTUM,RUBAH,http://blocgame.com/alliancestats.php?allianceid=1899,114k active personnel,5 ships,Second World War surplus,3 factories,Standard,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$1205 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,24223 km 2,http://blocgame.com/stats.php?id=60784,,,
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,0 ships,Second World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=con,Che Guevara League,$1159 million,alliancestats.php?allianceid=1386,Southern Cone,,Small,http://blocgame.com/rankings.php?subregion=con,11120 km 2,http://blocgame.com/stats.php?id=60349,,,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,5 ships,Finest of the 19th century,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1070 million,alliancestats.php?allianceid=1899,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,38307 km 2,http://blocgame.com/stats.php?id=60451,638 Mbbl,,
1mdb,Kerismas,http://blocgame.com/alliancestats.php?allianceid=1923,15k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=pac,Walawalawala,$1284 million,alliancestats.php?allianceid=1923,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,14521 km 2,http://blocgame.com/stats.php?id=60848,340 Mbbl,,
fourthson,the4thson,http://blocgame.com/alliancestats.php?allianceid=1382,37k active personnel,0 ships,Second World War surplus,None,Elite,online now,rankings.php?subregion=chi,Non-Aligned Movement,$991 million,alliancestats.php?allianceid=1382,China,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=chi,20808 km 2,http://blocgame.com/stats.php?id=46448,311 Mbbl,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,78k active personnel,1 ships,Korean War surplus,3 factories,Standard,last online 41 hours ago,rankings.php?subregion=mes,SPQR,$1176 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,29160 km 2,http://blocgame.com/stats.php?id=59854,,,
Hitlerwasright,Louis C Cuck,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,13 ships,Second World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$1070 million,alliancestats.php?allianceid=1580,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,11674 km 2,http://blocgame.com/stats.php?id=59621,,,
Buchepalia,ubiqa,http://blocgame.com/alliancestats.php?allianceid=1899,55k active personnel,5 ships,First World War surplus,3 factories,Good,online now,rankings.php?subregion=sub,ASEANG,$1166 million,alliancestats.php?allianceid=1899,The Subcontinent,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60734,95 Mbbl,,
