country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium
OnlyJuanOvue,BigGuyBane,http://blocgame.com/alliancestats.php?allianceid=1599,228k active personnel,44 ships,Persian Gulf War surplus,10 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$8129 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53675 km 2,http://blocgame.com/stats.php?id=52889,,
Hallendren,Dellexe,http://blocgame.com/alliancestats.php?allianceid=1682,1k active personnel,24 ships,Vietnam War surplus,7 factories,Elite,online now,rankings.php?subregion=saf,S.T.A.L.K.E.R.,$8129 million,alliancestats.php?allianceid=1682,Southern Africa,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,38947 km 2,http://blocgame.com/stats.php?id=55627,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,188k active personnel,9 ships,Almost Modern,10 factories,Standard,last online 8 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8018 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,69 Mbbl,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,369k active personnel,7 ships,Almost Modern,11 factories,Standard,last online 10 hours ago,rankings.php?subregion=sea,BAMF,$8030 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,76828 km 2,http://blocgame.com/stats.php?id=40117,,
Gruys,Urak Harban,http://blocgame.com/alliancestats.php?allianceid=1568,9k active personnel,6 ships,Almost Modern,7 factories,Standard,last online 38 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$8065 million,alliancestats.php?allianceid=1568,Southern Africa,,Somewhat Large,http://blocgame.com/rankings.php?subregion=saf,45973 km 2,http://blocgame.com/stats.php?id=54913,,1 Tons
Banestantinople,PunishedShaq,http://blocgame.com/alliancestats.php?allianceid=1599,58k active personnel,11 ships,Almost Modern,4 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=atl,Wreckage brothers,$7992 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,14545 km 2,http://blocgame.com/stats.php?id=53840,,
Gatistan,Gaston Stallman,http://blocgame.com/alliancestats.php?allianceid=1682,138k active personnel,11 ships,Almost Modern,8 factories,Elite,online now,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$7938 million,alliancestats.php?allianceid=1682,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,35947 km 2,http://blocgame.com/stats.php?id=55805,,
New pirates,alevserX,http://blocgame.com/alliancestats.php?allianceid=1595,127k active personnel,16 ships,Korean War surplus,5 factories,Poor,last online 10 hours ago,rankings.php?subregion=car,The High Council,$7815 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32922 km 2,http://blocgame.com/stats.php?id=54727,22 Mbbl,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,187k active personnel,31 ships,Persian Gulf War surplus,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$7743 million,alliancestats.php?allianceid=1382,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,24625 km 2,http://blocgame.com/stats.php?id=49736,2345 Mbbl,2 Tons
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,88k active personnel,12 ships,Almost Modern,5 factories,Elite,online now,rankings.php?subregion=gra,Inter/pol/,$7668 million,alliancestats.php?allianceid=1644,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15651 km 2,http://blocgame.com/stats.php?id=54626,,
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,200k active personnel,15 ships,Vietnam War surplus,10 factories,Elite,last online 11 hours ago,rankings.php?subregion=ind,The High Council,$7645 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,51255 km 2,http://blocgame.com/stats.php?id=57146,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,138k active personnel,23 ships,Almost Modern,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$7632 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,34340 km 2,http://blocgame.com/stats.php?id=49465,1065 Mbbl,
Chernobyl,Ivan Ivanovitch Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1644,1k active personnel,10 ships,Almost Modern,7 factories,Elite,last online 11 hours ago,rankings.php?subregion=ara,Inter/pol/,$7484 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48636 km 2,http://blocgame.com/stats.php?id=54826,,
British Egypt,Montgomery,http://blocgame.com/alliancestats.php?allianceid=1393,79k active personnel,50 ships,Persian Gulf War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=egy,BAMF,$7442 million,alliancestats.php?allianceid=1393,Egypt,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=egy,21496 km 2,http://blocgame.com/stats.php?id=45596,7956 Mbbl,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,202k active personnel,16 ships,Persian Gulf War surplus,11 factories,Poor,last online 6 hours ago,rankings.php?subregion=mex,Wreckage brothers,$7395 million,alliancestats.php?allianceid=1599,Mesoamerica,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,89629 km 2,http://blocgame.com/stats.php?id=53791,,
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,0k active personnel,2 ships,Vietnam War surplus,6 factories,Good,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7456 million,alliancestats.php?allianceid=1580,Persia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=per,28237 km 2,http://blocgame.com/stats.php?id=57942,3159 Mbbl,
Sarpeda,Sarpedon,http://blocgame.com/alliancestats.php?allianceid=1580,100k active personnel,2 ships,Vietnam War surplus,11 factories,Standard,last online 12 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7429 million,alliancestats.php?allianceid=1580,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,55548 km 2,http://blocgame.com/stats.php?id=56585,2973 Mbbl,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,201k active personnel,1 ships,Persian Gulf War surplus,13 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$8460 million,alliancestats.php?allianceid=1580,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,91747 km 2,http://blocgame.com/stats.php?id=40011,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,177k active personnel,0 ships,Korean War surplus,5 factories,Standard,last online 6 hours ago,rankings.php?subregion=per,The Federal Colonies,$7274 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,2323 Mbbl,
Termina,Ravevengful,http://blocgame.com/alliancestats.php?allianceid=1644,31k active personnel,26 ships,Persian Gulf War surplus,11 factories,Elite,online now,rankings.php?subregion=mes,Inter/pol/,$6963 million,alliancestats.php?allianceid=1644,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,63261 km 2,http://blocgame.com/stats.php?id=54034,150 Mbbl,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,110k active personnel,11 ships,Persian Gulf War surplus,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7149 million,alliancestats.php?allianceid=1568,Southern Africa,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,60052 km 2,http://blocgame.com/stats.php?id=4392,,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,317k active personnel,1 ships,Advanced,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$7102 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,110380 km 2,http://blocgame.com/stats.php?id=44907,6119 Mbbl,
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,206k active personnel,21 ships,Persian Gulf War surplus,4 factories,Good,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$7068 million,alliancestats.php?allianceid=1599,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,45825 km 2,http://blocgame.com/stats.php?id=54541,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,245k active personnel,30 ships,Almost Modern,12 factories,Elite,last online 3 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6988 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,8701 Mbbl,
Omnia,Bropo,http://blocgame.com/alliancestats.php?allianceid=1568,30k active personnel,6 ships,Vietnam War surplus,12 factories,Elite,online now,rankings.php?subregion=ind,Brotherhood of Zion,$6897 million,alliancestats.php?allianceid=1568,East Indies,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ind,64386 km 2,http://blocgame.com/stats.php?id=57055,,
Cascoia,unioncomic,http://blocgame.com/alliancestats.php?allianceid=1599,95k active personnel,33 ships,Almost Modern,12 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,Wreckage brothers,$6996 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,80315 km 2,http://blocgame.com/stats.php?id=54174,,
new aussie land,benj,,22k active personnel,3 ships,Korean War surplus,3 factories,Elite,online now,rankings.php?subregion=car,,$6961 million,,Caribbean,,Powerful,http://blocgame.com/rankings.php?subregion=car,19095 km 2,http://blocgame.com/stats.php?id=52750,,
MumbosMountain,Mumbo Jumbo,http://blocgame.com/alliancestats.php?allianceid=1382,133k active personnel,13 ships,Almost Modern,7 factories,Good,last online 4 hours ago,rankings.php?subregion=mex,Non-Aligned Movement,$6877 million,alliancestats.php?allianceid=1382,Mesoamerica,,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,52541 km 2,http://blocgame.com/stats.php?id=54444,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1594,203k active personnel,58 ships,Advanced,27 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,The Cartel,$6864 million,alliancestats.php?allianceid=1594,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,179350 km 2,http://blocgame.com/stats.php?id=53759,,
Central Haven,El Ma�ana,http://blocgame.com/alliancestats.php?allianceid=1682,9k active personnel,11 ships,Vietnam War surplus,4 factories,Good,last online 18 hours ago,rankings.php?subregion=ara,S.T.A.L.K.E.R.,$6915 million,alliancestats.php?allianceid=1682,Arabia,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=ara,18698 km 2,http://blocgame.com/stats.php?id=55569,10887 Mbbl,
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,13 ships,Almost Modern,5 factories,Good,last online 51 hours ago,rankings.php?subregion=chi,BAMF,$6825 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,24590 km 2,http://blocgame.com/stats.php?id=51057,,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,0k active personnel,17 ships,Almost Modern,4 factories,Poor,last online 32 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7076 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,22955 km 2,http://blocgame.com/stats.php?id=35744,,
Yalina,Gisela,http://blocgame.com/alliancestats.php?allianceid=1382,150k active personnel,21 ships,Almost Modern,7 factories,Good,last online 16 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6743 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,45945 km 2,http://blocgame.com/stats.php?id=55917,304 Mbbl,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,39k active personnel,11 ships,Almost Modern,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6717 million,alliancestats.php?allianceid=1568,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,25607 km 2,http://blocgame.com/stats.php?id=40545,,
Alanies,Alany,http://blocgame.com/alliancestats.php?allianceid=1644,95k active personnel,15 ships,Almost Modern,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Inter/pol/,$6722 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mes,46038 km 2,http://blocgame.com/stats.php?id=54617,7898 Mbbl,
CIRD,John Wayne Gasey,http://blocgame.com/alliancestats.php?allianceid=1594,227k active personnel,32 ships,Persian Gulf War surplus,12 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,The Cartel,$6591 million,alliancestats.php?allianceid=1594,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,71094 km 2,http://blocgame.com/stats.php?id=51022,,
DFWEFWEF,dmc5,,83k active personnel,30 ships,Vietnam War surplus,7 factories,Good,last online 6 hours ago,rankings.php?subregion=ara,,$6548 million,,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,30823 km 2,http://blocgame.com/stats.php?id=55118,11752 Mbbl,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,9k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$6585 million,alliancestats.php?allianceid=1682,East Indies,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=ind,23715 km 2,http://blocgame.com/stats.php?id=55700,,
Providia,Floriano Destiquo,http://blocgame.com/alliancestats.php?allianceid=1704,9k active personnel,2 ships,Vietnam War surplus,3 factories,Elite,last online 31 hours ago,rankings.php?subregion=car,Kekolutionaries,$6569 million,alliancestats.php?allianceid=1704,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,9341 km 2,http://blocgame.com/stats.php?id=53115,,
Valoria,Deux,http://blocgame.com/alliancestats.php?allianceid=1393,17k active personnel,10 ships,Almost Modern,7 factories,Good,last online 107 hours ago,rankings.php?subregion=per,BAMF,$6211 million,alliancestats.php?allianceid=1393,Persia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=per,34616 km 2,http://blocgame.com/stats.php?id=40017,6727 Mbbl,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,167k active personnel,12 ships,Korean War surplus,6 factories,Elite,last online 17 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$6488 million,alliancestats.php?allianceid=1580,Caribbean,,Very Powerful,http://blocgame.com/rankings.php?subregion=car,56427 km 2,http://blocgame.com/stats.php?id=56451,15 Mbbl,
Reinheit,Gambill,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,32 ships,Almost Modern,2 factories,Elite,last online 21 hours ago,rankings.php?subregion=mes,Wreckage brothers,$6445 million,alliancestats.php?allianceid=1599,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,13855 km 2,http://blocgame.com/stats.php?id=1428,10776 Mbbl,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,59k active personnel,8 ships,Vietnam War surplus,9 factories,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=sub,Inter/pol/,$6529 million,alliancestats.php?allianceid=1644,The Subcontinent,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,49612 km 2,http://blocgame.com/stats.php?id=51904,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,128k active personnel,0 ships,Korean War surplus,6 factories,Poor,last online 13 hours ago,rankings.php?subregion=gra,The High Council,$6418 million,alliancestats.php?allianceid=1595,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,122k active personnel,2 ships,Korean War surplus,6 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$6405 million,alliancestats.php?allianceid=1568,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39829 km 2,http://blocgame.com/stats.php?id=48846,,
Albertistan,King Istan,http://blocgame.com/alliancestats.php?allianceid=1393,80k active personnel,2 ships,Vietnam War surplus,9 factories,Good,last online 1 hours ago,rankings.php?subregion=chi,BAMF,$6393 million,alliancestats.php?allianceid=1393,China,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=chi,47071 km 2,http://blocgame.com/stats.php?id=55877,110 Mbbl,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,86k active personnel,5 ships,Korean War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=waf,BAMF,$6338 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=waf,32413 km 2,http://blocgame.com/stats.php?id=57192,,
Anasov,Axale,,108k active personnel,12 ships,Vietnam War surplus,5 factories,Elite,last online 58 hours ago,rankings.php?subregion=gra,,$6313 million,,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,39691 km 2,http://blocgame.com/stats.php?id=55892,,
Uboat 1,Commander,http://blocgame.com/alliancestats.php?allianceid=1568,175k active personnel,11 ships,Korean War surplus,8 factories,Good,last online 19 hours ago,rankings.php?subregion=ind,Brotherhood of Zion,$6284 million,alliancestats.php?allianceid=1568,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,34256 km 2,http://blocgame.com/stats.php?id=56440,,
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,92k active personnel,22 ships,Second World War surplus,5 factories,Good,last online 4 hours ago,rankings.php?subregion=mes,Inter/pol/,$6226 million,alliancestats.php?allianceid=1644,Mesopotamia,,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,54237 km 2,http://blocgame.com/stats.php?id=58303,15600 Mbbl,
New Albany,Burt,http://blocgame.com/alliancestats.php?allianceid=1644,148k active personnel,24 ships,Almost Modern,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=atl,Inter/pol/,$6199 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,28764 km 2,http://blocgame.com/stats.php?id=2746,,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,23k active personnel,8 ships,Vietnam War surplus,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$6187 million,alliancestats.php?allianceid=1682,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,22794 km 2,http://blocgame.com/stats.php?id=55794,,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,21 ships,Almost Modern,6 factories,Good,last online 35 hours ago,rankings.php?subregion=ara,Inter/pol/,$6063 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,,
Wi-Ha-Tu,FindowWhathi,http://blocgame.com/alliancestats.php?allianceid=1599,169k active personnel,38 ships,Almost Modern,11 factories,Standard,last online 150 hours ago,rankings.php?subregion=ara,Wreckage brothers,$6011 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,57525 km 2,http://blocgame.com/stats.php?id=53539,6031 Mbbl,
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,10 ships,Korean War surplus,4 factories,Elite,last online 37 hours ago,rankings.php?subregion=pac,The High Council,$5995 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,15556 km 2,http://blocgame.com/stats.php?id=53369,,
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,17k active personnel,3 ships,Almost Modern,3 factories,Elite,last online 13 hours ago,rankings.php?subregion=mes,Inter/pol/,$6037 million,alliancestats.php?allianceid=1644,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103,5129 Mbbl,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,178k active personnel,51 ships,Persian Gulf War surplus,6 factories,Standard,last online 4 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$6016 million,alliancestats.php?allianceid=1382,Mesopotamia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,1423 Mbbl,1 Tons
Pingaslavia,CowsRTasty,,153k active personnel,27 ships,Almost Modern,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=gra,,$5970 million,,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,44375 km 2,http://blocgame.com/stats.php?id=6730,89 Mbbl,
Yudai,Der Fuhrer,http://blocgame.com/alliancestats.php?allianceid=1382,52k active personnel,17 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 53 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$6015 million,alliancestats.php?allianceid=1382,Persia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=per,13265 km 2,http://blocgame.com/stats.php?id=50302,1429 Mbbl,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1576,7k active personnel,4 ships,Vietnam War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,The Last Phoenix,$5960 million,alliancestats.php?allianceid=1576,China,,Large,http://blocgame.com/rankings.php?subregion=chi,5119 km 2,http://blocgame.com/stats.php?id=50054,92 Mbbl,
North Arstozka,BasedRussia,http://blocgame.com/alliancestats.php?allianceid=1599,176k active personnel,46 ships,Almost Modern,7 factories,Good,last online 3 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5889 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,40667 km 2,http://blocgame.com/stats.php?id=53593,,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,90k active personnel,8 ships,Almost Modern,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$5866 million,alliancestats.php?allianceid=1568,Pacific Rim,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,36 ships,Almost Modern,7 factories,Undisciplined Rabble,online now,rankings.php?subregion=egy,Inter/pol/,$4810 million,alliancestats.php?allianceid=1644,Egypt,,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70692 km 2,http://blocgame.com/stats.php?id=52905,,
Uesugi,bluesolid,http://blocgame.com/alliancestats.php?allianceid=1382,20k active personnel,12 ships,Korean War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5858 million,alliancestats.php?allianceid=1382,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25572 km 2,http://blocgame.com/stats.php?id=56825,,
Van Halen,Sammy Hagar,http://blocgame.com/alliancestats.php?allianceid=1644,11k active personnel,13 ships,Korean War surplus,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Inter/pol/,$5786 million,alliancestats.php?allianceid=1644,Arabia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ara,49386 km 2,http://blocgame.com/stats.php?id=57296,978 Mbbl,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,142k active personnel,3 ships,Advanced,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5761 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,91880 km 2,http://blocgame.com/stats.php?id=52255,,41 Tons
Haramia,HARAMNOTHALAL,,7k active personnel,4 ships,Almost Modern,3 factories,Undisciplined Rabble,last online 62 hours ago,rankings.php?subregion=ara,,$4795 million,,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,3684 km 2,http://blocgame.com/stats.php?id=52802,5874 Mbbl,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1644,168k active personnel,12 ships,Almost Modern,9 factories,Elite,online now,rankings.php?subregion=egy,Inter/pol/,$6655 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,54291 km 2,http://blocgame.com/stats.php?id=56420,9233 Mbbl,
Arizona,Layez,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,7 ships,Korean War surplus,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=mex,BAMF,$5701 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,20990 km 2,http://blocgame.com/stats.php?id=56856,23 Mbbl,
San Palomino,Akiravo,,140k active personnel,23 ships,Almost Modern,8 factories,Good,last online 2 hours ago,rankings.php?subregion=per,,$5640 million,,Persia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,44583 km 2,http://blocgame.com/stats.php?id=51103,,
Cocobongo,Cuban Pete,,89k active personnel,10 ships,Korean War surplus,6 factories,Elite,online now,rankings.php?subregion=gra,,$5695 million,,Gran Colombia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,31675 km 2,http://blocgame.com/stats.php?id=58193,4 Mbbl,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,74k active personnel,7 ships,Korean War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=car,Wreckage brothers,$5623 million,alliancestats.php?allianceid=1599,Caribbean,,Large,http://blocgame.com/rankings.php?subregion=car,20468 km 2,http://blocgame.com/stats.php?id=57376,,
Nougat,Nougat Empire,,94k active personnel,11 ships,Almost Modern,3 factories,Good,last online 149 hours ago,rankings.php?subregion=eaf,,$5562 million,,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,31457 km 2,http://blocgame.com/stats.php?id=51471,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,325k active personnel,1 ships,Persian Gulf War surplus,14 factories,Standard,last online 4 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5540 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53071 km 2,http://blocgame.com/stats.php?id=52872,,
