country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,262k active personnel,10 ships,Persian Gulf War surplus,12 factories,Good,online now,rankings.php?subregion=egy,BAMF,$8178 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,168k active personnel,36 ships,Almost Modern,7 factories,Elite,last online 11 hours ago,rankings.php?subregion=gra,EUN,$8061 million,alliancestats.php?allianceid=1810,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,46866 km 2,http://blocgame.com/stats.php?id=6730,,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Poor,last online 6 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$8120 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,7 ships,Almost Modern,6 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$8045 million,alliancestats.php?allianceid=1595,Pacific Rim,,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,35413 km 2,http://blocgame.com/stats.php?id=46288,,
Yalina,Gisela,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,21 ships,Almost Modern,6 factories,Good,last online 186 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$7965 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,34631 km 2,http://blocgame.com/stats.php?id=55917,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,225k active personnel,24 ships,Almost Modern,11 factories,Good,last online 9 hours ago,rankings.php?subregion=sub,Wreckage brothers,$7890 million,alliancestats.php?allianceid=1599,The Subcontinent,Plentiful,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=sub,89389 km 2,http://blocgame.com/stats.php?id=54960,,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1651,275k active personnel,58 ships,Advanced,23 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,The Red Cross,$7780 million,alliancestats.php?allianceid=1651,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,144108 km 2,http://blocgame.com/stats.php?id=53759,1506 Mbbl,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,8 ships,Korean War surplus,6 factories,Elite,last online 9 hours ago,rankings.php?subregion=eaf,BAMF,$7833 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,
skrubrikei,coweymcnuggets,http://blocgame.com/alliancestats.php?allianceid=1568,162k active personnel,12 ships,Vietnam War surplus,6 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7872 million,alliancestats.php?allianceid=1568,Pacific Rim,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=pac,40143 km 2,http://blocgame.com/stats.php?id=48846,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,239k active personnel,31 ships,Persian Gulf War surplus,14 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,The Cartel,$7870 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,7 Tons,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,23 ships,Persian Gulf War surplus,10 factories,Good,online now,rankings.php?subregion=ara,BAMF,$7778 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,63125 km 2,http://blocgame.com/stats.php?id=55911,12689 Mbbl,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,89k active personnel,4 ships,Almost Modern,9 factories,Standard,last online 1 hours ago,rankings.php?subregion=per,SPQR,$7745 million,alliancestats.php?allianceid=1835,Persia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,37048 km 2,http://blocgame.com/stats.php?id=39021,,
Orindesia,IvanLivitnenko,http://blocgame.com/alliancestats.php?allianceid=1682,91k active personnel,13 ships,Almost Modern,4 factories,Good,last online 42 hours ago,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7643 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,19565 km 2,http://blocgame.com/stats.php?id=55700,,
Libratio,Concarne,http://blocgame.com/alliancestats.php?allianceid=1401,18k active personnel,2 ships,Vietnam War surplus,3 factories,Elite,last online 116 hours ago,rankings.php?subregion=car,The Federal Colonies,$7665 million,alliancestats.php?allianceid=1401,Caribbean,Near Depletion,Meagre,,http://blocgame.com/rankings.php?subregion=car,11426 km 2,http://blocgame.com/stats.php?id=40370,,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,75k active personnel,9 ships,Korean War surplus,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=gui,The High Council,$7347 million,alliancestats.php?allianceid=1595,Guinea,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,174k active personnel,15 ships,Vietnam War surplus,9 factories,Poor,last online 21 hours ago,rankings.php?subregion=mes,BAMF,$7323 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,
Indonia,Indy,http://blocgame.com/alliancestats.php?allianceid=1644,138k active personnel,27 ships,Persian Gulf War surplus,6 factories,Good,last online 81 hours ago,rankings.php?subregion=ara,Inter/pol/,$7285 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,24830 km 2,http://blocgame.com/stats.php?id=52315,783 Mbbl,
Cascoia,unioncomic,http://blocgame.com/alliancestats.php?allianceid=1568,60k active personnel,41 ships,Persian Gulf War surplus,12 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$7188 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,81023 km 2,http://blocgame.com/stats.php?id=54174,,
The Lost,Vypr,http://blocgame.com/alliancestats.php?allianceid=1682,23k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,last online 6 hours ago,rankings.php?subregion=sea,S.T.A.L.K.E.R.,$7240 million,alliancestats.php?allianceid=1682,Indochina,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,26119 km 2,http://blocgame.com/stats.php?id=40441,,
Kuto,AKMB,http://blocgame.com/alliancestats.php?allianceid=1401,157k active personnel,0 ships,Vietnam War surplus,6 factories,Standard,last online 38 hours ago,rankings.php?subregion=per,The Federal Colonies,$7093 million,alliancestats.php?allianceid=1401,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,15721 km 2,http://blocgame.com/stats.php?id=40095,,
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,209k active personnel,3 ships,Advanced,8 factories,Good,last online 4 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$7123 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,47 Tons,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,,
Nuremburg,Heinrich,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,22 ships,Almost Modern,5 factories,Undisciplined Rabble,last online 38 hours ago,rankings.php?subregion=chi,The High Council,$7176 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,23708 km 2,http://blocgame.com/stats.php?id=53615,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,102k active personnel,12 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=mex,Brotherhood of Zion,$7138 million,alliancestats.php?allianceid=1568,Mesoamerica,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,21203 km 2,http://blocgame.com/stats.php?id=56500,185 Mbbl,
Esboslavia,Swatbot26,http://blocgame.com/alliancestats.php?allianceid=1599,120k active personnel,12 ships,Vietnam War surplus,3 factories,Good,last online 6 hours ago,rankings.php?subregion=car,Wreckage brothers,$7044 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,20965 km 2,http://blocgame.com/stats.php?id=57376,,
Versail,Chairman,http://blocgame.com/alliancestats.php?allianceid=1644,8k active personnel,3 ships,Persian Gulf War surplus,3 factories,Standard,last online 99 hours ago,rankings.php?subregion=car,Inter/pol/,$7320 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Large,,http://blocgame.com/rankings.php?subregion=car,6771 km 2,http://blocgame.com/stats.php?id=45646,,
DFWEFWEF,dmc5,http://blocgame.com/alliancestats.php?allianceid=1644,175k active personnel,32 ships,Almost Modern,8 factories,Good,last online 7 hours ago,rankings.php?subregion=ara,Inter/pol/,$7019 million,alliancestats.php?allianceid=1644,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,31883 km 2,http://blocgame.com/stats.php?id=55118,,
Lagoense,Marechal Fabra,http://blocgame.com/alliancestats.php?allianceid=1599,159k active personnel,4 ships,Korean War surplus,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=car,Wreckage brothers,$7034 million,alliancestats.php?allianceid=1599,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,27776 km 2,http://blocgame.com/stats.php?id=57361,,
Marslavia,Surveyvon,http://blocgame.com/alliancestats.php?allianceid=1393,151k active personnel,0 ships,Vietnam War surplus,5 factories,Good,last online 17 hours ago,rankings.php?subregion=waf,BAMF,$6940 million,alliancestats.php?allianceid=1393,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,15249 km 2,http://blocgame.com/stats.php?id=56758,,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=1393,66k active personnel,17 ships,Korean War surplus,3 factories,Elite,last online 32 hours ago,rankings.php?subregion=mex,BAMF,$6976 million,alliancestats.php?allianceid=1393,Mesoamerica,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mex,20318 km 2,http://blocgame.com/stats.php?id=58198,8 Mbbl,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,3 ships,Persian Gulf War surplus,7 factories,Good,last online 1 hours ago,rankings.php?subregion=saf,BAMF,$6891 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=saf,69246 km 2,http://blocgame.com/stats.php?id=53029,,5%
Histalaxia,Sir William the First,http://blocgame.com/alliancestats.php?allianceid=1810,8k active personnel,13 ships,Persian Gulf War surplus,5 factories,Standard,last online 9 hours ago,rankings.php?subregion=pac,EUN,$6769 million,alliancestats.php?allianceid=1810,Pacific Rim,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,21373 km 2,http://blocgame.com/stats.php?id=51506,,
FistPump,MasterChef,http://blocgame.com/alliancestats.php?allianceid=1580,250k active personnel,14 ships,Persian Gulf War surplus,6 factories,Good,last online 6 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$6811 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,26408 km 2,http://blocgame.com/stats.php?id=43623,,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,159k active personnel,42 ships,Persian Gulf War surplus,9 factories,Standard,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6635 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,50846 km 2,http://blocgame.com/stats.php?id=52679,,5%
Chaouenne,pyrignis,http://blocgame.com/alliancestats.php?allianceid=1595,130k active personnel,10 ships,Vietnam War surplus,4 factories,Elite,last online 24 hours ago,rankings.php?subregion=atl,The High Council,$6734 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=atl,13258 km 2,http://blocgame.com/stats.php?id=42019,12138 Mbbl,5%
Utopiastan,SilmAlpha,http://blocgame.com/alliancestats.php?allianceid=1393,169k active personnel,13 ships,Almost Modern,8 factories,Good,last online 8 hours ago,rankings.php?subregion=gui,BAMF,$6737 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,44859 km 2,http://blocgame.com/stats.php?id=56876,81 Mbbl,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,189k active personnel,23 ships,Almost Modern,7 factories,Elite,last online 19 hours ago,rankings.php?subregion=sub,Inter/pol/,$6616 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,
Boomtown,Rataca1000,http://blocgame.com/alliancestats.php?allianceid=1810,45k active personnel,4 ships,Vietnam War surplus,2 factories,Good,last online 8 hours ago,rankings.php?subregion=chi,EUN,$6685 million,alliancestats.php?allianceid=1810,China,Near Depletion,Somewhat Large,,http://blocgame.com/rankings.php?subregion=chi,2110 km 2,http://blocgame.com/stats.php?id=50054,,
United,allsmart,http://blocgame.com/alliancestats.php?allianceid=1401,45k active personnel,17 ships,Vietnam War surplus,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=gra,The Federal Colonies,$6716 million,alliancestats.php?allianceid=1401,Gran Colombia,,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,41804 km 2,http://blocgame.com/stats.php?id=57257,,
Mnemosyne,Solus,http://blocgame.com/alliancestats.php?allianceid=1393,154k active personnel,18 ships,Second World War surplus,5 factories,Good,last online 8 hours ago,rankings.php?subregion=pac,BAMF,$6579 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,26486 km 2,http://blocgame.com/stats.php?id=57952,6 Mbbl,
New Palestina,MacK0797,http://blocgame.com/alliancestats.php?allianceid=1568,165k active personnel,1 ships,Almost Modern,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$6588 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,42419 km 2,http://blocgame.com/stats.php?id=58215,,
Texastan,Rebel Lord,http://blocgame.com/alliancestats.php?allianceid=1644,102k active personnel,5 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=mes,Inter/pol/,$6446 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,20245 km 2,http://blocgame.com/stats.php?id=58149,14028 Mbbl,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,144k active personnel,22 ships,Almost Modern,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=sub,Inter/pol/,$6470 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,115k active personnel,0 ships,Almost Modern,8 factories,Standard,last online 23 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$6510 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,77645 km 2,http://blocgame.com/stats.php?id=51877,,
Costa Del Sol,Wittenoom,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,0 ships,Korean War surplus,5 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$6467 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,20710 km 2,http://blocgame.com/stats.php?id=40097,,
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,29k active personnel,14 ships,Korean War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=sub,Inter/pol/,$6340 million,alliancestats.php?allianceid=1644,The Subcontinent,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=sub,26676 km 2,http://blocgame.com/stats.php?id=58443,,
Saminis,Marcus Slate,http://blocgame.com/alliancestats.php?allianceid=1791,64k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=con,IDA,$6374 million,alliancestats.php?allianceid=1791,Southern Cone,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,31979 km 2,http://blocgame.com/stats.php?id=54520,,
Arborea,Arbus,http://blocgame.com/alliancestats.php?allianceid=1580,88k active personnel,1 ships,Korean War surplus,4 factories,Good,last online 8 hours ago,rankings.php?subregion=waf,Brotherhood of Nod,$6383 million,alliancestats.php?allianceid=1580,West Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=waf,23231 km 2,http://blocgame.com/stats.php?id=57767,,
Ferma,President Jacobo Vincenzo,http://blocgame.com/alliancestats.php?allianceid=1393,101k active personnel,4 ships,Korean War surplus,5 factories,Good,online now,rankings.php?subregion=con,BAMF,$6360 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=con,29990 km 2,http://blocgame.com/stats.php?id=58784,495 Mbbl,
Die Eisenfaust,Allgemeine Stahlhammer,http://blocgame.com/alliancestats.php?allianceid=1644,60k active personnel,11 ships,Vietnam War surplus,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=sub,Inter/pol/,$6185 million,alliancestats.php?allianceid=1644,The Subcontinent,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=sub,35666 km 2,http://blocgame.com/stats.php?id=51904,,
Merrowholt,B. Summers,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,38 ships,Almost Modern,6 factories,Good,last online 53 hours ago,rankings.php?subregion=mes,The High Council,$6113 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mes,23711 km 2,http://blocgame.com/stats.php?id=54923,,
Jumbonesia,Napalm Caesar,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,2 ships,Korean War surplus,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$6217 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,24201 km 2,http://blocgame.com/stats.php?id=58350,,
Utrokistan,Taslet,,8k active personnel,13 ships,Vietnam War surplus,3 factories,Good,last online 13 hours ago,rankings.php?subregion=chi,,$5182 million,,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,10366 km 2,http://blocgame.com/stats.php?id=53002,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,47k active personnel,30 ships,Almost Modern,10 factories,Elite,online now,rankings.php?subregion=saf,Brotherhood of Zion,$6062 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,367 Mbbl,
The Red Empire,SpecialForces,http://blocgame.com/alliancestats.php?allianceid=1580,161k active personnel,11 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=per,Brotherhood of Nod,$7097 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=per,34536 km 2,http://blocgame.com/stats.php?id=59076,,
Steel Beams,spacebunneh,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,0 ships,Korean War surplus,6 factories,Poor,last online 59 hours ago,rankings.php?subregion=gra,The High Council,$6076 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,15283 km 2,http://blocgame.com/stats.php?id=55509,,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,157k active personnel,39 ships,Almost Modern,12 factories,Elite,online now,rankings.php?subregion=chi,Wreckage brothers,$6050 million,alliancestats.php?allianceid=1599,China,,Large,,http://blocgame.com/rankings.php?subregion=chi,77415 km 2,http://blocgame.com/stats.php?id=53566,,
Bubupooka,Princess Rahalia,http://blocgame.com/alliancestats.php?allianceid=1568,199k active personnel,4 ships,Persian Gulf War surplus,7 factories,Elite,last online 42 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6099 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,62234 km 2,http://blocgame.com/stats.php?id=44960,,
Ilonia,Indigo Blues,http://blocgame.com/alliancestats.php?allianceid=1580,88k active personnel,10 ships,Almost Modern,6 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5939 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,51287 km 2,http://blocgame.com/stats.php?id=55914,2679 Mbbl,
Hasting,President Austin,http://blocgame.com/alliancestats.php?allianceid=1644,118k active personnel,30 ships,Persian Gulf War surplus,9 factories,Standard,last online 173 hours ago,rankings.php?subregion=ara,Inter/pol/,$5911 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,46245 km 2,http://blocgame.com/stats.php?id=53965,4536 Mbbl,
Shiba,Dogtown33,http://blocgame.com/alliancestats.php?allianceid=1644,114k active personnel,0 ships,Vietnam War surplus,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=pac,Inter/pol/,$5873 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Large,,http://blocgame.com/rankings.php?subregion=pac,28590 km 2,http://blocgame.com/stats.php?id=56250,186 Mbbl,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,257k active personnel,51 ships,Almost Modern,12 factories,Good,last online 8 hours ago,rankings.php?subregion=egy,Inter/pol/,$5805 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,71391 km 2,http://blocgame.com/stats.php?id=58158,3774 Mbbl,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,148k active personnel,16 ships,Korean War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5849 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,
al-Qatal,Poldena,http://blocgame.com/alliancestats.php?allianceid=1644,10k active personnel,10 ships,Vietnam War surplus,5 factories,Good,last online 76 hours ago,rankings.php?subregion=ara,Inter/pol/,$5920 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,33972 km 2,http://blocgame.com/stats.php?id=57996,1633 Mbbl,
That One Place,That One Guy,http://blocgame.com/alliancestats.php?allianceid=1682,260k active personnel,13 ships,Vietnam War surplus,4 factories,Elite,online now,rankings.php?subregion=per,S.T.A.L.K.E.R.,$5817 million,alliancestats.php?allianceid=1682,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,40054 km 2,http://blocgame.com/stats.php?id=56980,,
Pegasus,hoy18883,http://blocgame.com/alliancestats.php?allianceid=1599,74k active personnel,6 ships,Korean War surplus,2 factories,Elite,last online 36 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5881 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,9047 km 2,http://blocgame.com/stats.php?id=57829,7455 Mbbl,
Behnan,Feroze Ardashir,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,14 ships,Vietnam War surplus,5 factories,Good,last online 8 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$5788 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,32302 km 2,http://blocgame.com/stats.php?id=54162,,
Yugoslothia,Yugoslothia,http://blocgame.com/alliancestats.php?allianceid=1599,95k active personnel,9 ships,Almost Modern,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Wreckage brothers,$5848 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,27107 km 2,http://blocgame.com/stats.php?id=55968,,
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,12 ships,Almost Modern,4 factories,Standard,last online 54 hours ago,rankings.php?subregion=chi,BAMF,$5657 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,20085 km 2,http://blocgame.com/stats.php?id=51057,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,128k active personnel,2 ships,Almost Modern,7 factories,Standard,last online 49 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$5568 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,
I Am Mad,I Am Mad,http://blocgame.com/alliancestats.php?allianceid=1644,116k active personnel,32 ships,Korean War surplus,3 factories,Elite,last online 20 hours ago,rankings.php?subregion=mes,Inter/pol/,$5661 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,32570 km 2,http://blocgame.com/stats.php?id=58303,,
Maskettia,qqqqq,http://blocgame.com/alliancestats.php?allianceid=1599,322k active personnel,8 ships,Persian Gulf War surplus,16 factories,Standard,last online 7 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5561 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,58887 km 2,http://blocgame.com/stats.php?id=52872,2498 Mbbl,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,333k active personnel,41 ships,Persian Gulf War surplus,10 factories,Standard,last online 16 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5510 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Large,,http://blocgame.com/rankings.php?subregion=car,55180 km 2,http://blocgame.com/stats.php?id=56237,,
Krymskii,comradekowalski,http://blocgame.com/alliancestats.php?allianceid=1599,283k active personnel,31 ships,Almost Modern,9 factories,Good,last online 15 hours ago,rankings.php?subregion=atl,Wreckage brothers,$5447 million,alliancestats.php?allianceid=1599,Atlas,,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,39558 km 2,http://blocgame.com/stats.php?id=54142,,
